Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 3.14,80350E790,80520B6B0,97.88,US Dollar,97.88,US Dollar,
10-09-2022 3.25,800659070,8052AE880,2472.45,US Dollar,2472.45,US Dollar,
10-09-2022 3.25,800659070,8052AE880,432.96,US Dollar,432.96,US Dollar,
10-09-2022 3.10,804ED1450,80534E640,1610.54,US Dollar,1610.54,US Dollar,
10-09-2022 3.22,804ED1450,80534E640,84.02,US Dollar,84.02,US Dollar,
10-09-2022 3.08,804ED1450,80534E640,100.41,US Dollar,100.41,US Dollar,
10-09-2022 3.22,8005FAA30,8053B19F0,7261.46,US Dollar,7261.46,US Dollar,
10-09-2022 3.27,801C3AF20,8053F7440,3959.15,US Dollar,3959.15,US Dollar,
10-09-2022 3.24,801C3AF20,8053F7440,444.37,US Dollar,444.37,US Dollar,
10-09-2022 3.03,801C3AF20,8053F7440,226.15,US Dollar,226.15,US Dollar,
10-09-2022 3.29,8027A0290,80553EC10,100.09,US Dollar,100.09,US Dollar,
10-09-2022 3.15,8027A0290,80553EC10,28.95,US Dollar,28.95,US Dollar,
10-09-2022 3.08,8027A0290,80553EC10,37.68,US Dollar,37.68,US Dollar,
10-09-2022 3.12,8037BBC60,8056EE460,2168.68,US Dollar,2168.68,US Dollar,
10-09-2022 3.11,8037BBC60,8056EE460,8740.99,US Dollar,8740.99,US Dollar,
10-09-2022 3.11,804955500,8057B2790,2135.69,US Dollar,2135.69,US Dollar,
10-09-2022 3.05,8005A6C60,8057DB410,726.64,US Dollar,726.64,US Dollar,
10-09-2022 3.07,8005A6C60,8057DB410,439.85,US Dollar,439.85,US Dollar,
10-09-2022 3.00,805925340,805925070,3430.44,US Dollar,3430.44,US Dollar,
10-09-2022 3.28,801DA4ED0,8059E2A50,16691.38,US Dollar,16691.38,US Dollar,
10-09-2022 3.00,801DA4ED0,8059E2A50,12869.73,US Dollar,12869.73,US Dollar,
10-09-2022 3.20,801DA4ED0,8059E2A50,10065.1,US Dollar,10065.1,US Dollar,
10-09-2022 3.04,801DA4ED0,8059E2A50,9464.89,US Dollar,9464.89,US Dollar,
10-09-2022 3.16,80054DD50,8059E5320,39.15,US Dollar,39.15,US Dollar,
10-09-2022 3.18,80054DD50,8059E5320,46.87,US Dollar,46.87,US Dollar,
10-09-2022 3.25,80054DD50,8059E5320,24.73,US Dollar,24.73,US Dollar,
10-09-2022 3.15,8007599D0,8059F64B0,589.24,US Dollar,589.24,US Dollar,
10-09-2022 3.22,8007599D0,8059F64B0,672.91,US Dollar,672.91,US Dollar,
10-09-2022 3.04,80163DDC0,805A17000,232.01,US Dollar,232.01,US Dollar,
10-09-2022 3.15,804199740,805ADA580,609.58,US Dollar,609.58,US Dollar,
10-09-2022 3.18,804199740,805ADA580,1294.56,US Dollar,1294.56,US Dollar,
10-09-2022 3.27,100428660,805B2BFE0,179.31,US Dollar,179.31,US Dollar,
10-09-2022 3.05,100428660,805B937C0,44.33,US Dollar,44.33,US Dollar,
10-09-2022 3.10,100428660,805B937C0,73.85,US Dollar,73.85,US Dollar,
10-09-2022 3.09,8049CE4D0,805E14D60,294.51,US Dollar,294.51,US Dollar,
10-09-2022 3.16,801A8BE90,805EAA8A0,1172.1,US Dollar,1172.1,US Dollar,
10-09-2022 3.26,801A8BE90,805EAA8A0,704.11,US Dollar,704.11,US Dollar,
10-09-2022 3.03,80428FBE0,805F94310,964.23,US Dollar,964.23,US Dollar,
10-09-2022 3.29,80428FBE0,805F94310,2745.64,US Dollar,2745.64,US Dollar,
10-09-2022 3.25,801A3E370,8060163F0,734.34,US Dollar,734.34,US Dollar,
10-09-2022 3.16,801A3E370,8060163F0,150.49,US Dollar,150.49,US Dollar,
10-09-2022 3.00,801A3E370,8060163F0,22.1,US Dollar,22.1,US Dollar,
10-09-2022 3.04,801A3E370,8060163F0,19.83,US Dollar,19.83,US Dollar,
10-09-2022 3.11,800B72820,806042590,1533.67,US Dollar,1533.67,US Dollar,
10-09-2022 3.15,100428660,806076000,1236.5,US Dollar,1236.5,US Dollar,
10-09-2022 3.01,8005ED8B0,806076B60,277.98,US Dollar,277.98,US Dollar,
10-09-2022 3.23,8005ED8B0,806076B60,1030.86,US Dollar,1030.86,US Dollar,
10-09-2022 3.05,804F59300,806174060,8091.95,US Dollar,8091.95,US Dollar,
10-09-2022 3.13,804F59300,806174060,4827.48,US Dollar,4827.48,US Dollar,
10-09-2022 3.12,804F59300,806174060,963.31,US Dollar,963.31,US Dollar,
10-09-2022 3.12,804F59300,806174060,1696.13,US Dollar,1696.13,US Dollar,
10-09-2022 3.08,8016FFDC0,8061D3260,3.29,US Dollar,3.29,US Dollar,
10-09-2022 3.24,8016FFDC0,8061D3260,6.11,US Dollar,6.11,US Dollar,
10-09-2022 3.20,80089FC50,8062BCC00,323.49,US Dollar,323.49,US Dollar,
10-09-2022 3.13,80089FC50,8062BCC00,1656.77,US Dollar,1656.77,US Dollar,
10-09-2022 3.25,800800560,806464BA0,129.09,US Dollar,129.09,US Dollar,
10-09-2022 3.25,800800560,806464BA0,217.68,US Dollar,217.68,US Dollar,
10-09-2022 3.14,800800560,806464BA0,16.84,US Dollar,16.84,US Dollar,
10-09-2022 3.20,804E61630,805708F40,2194.95,US Dollar,2194.95,US Dollar,
10-09-2022 3.10,804E61630,805708F40,2956.51,US Dollar,2956.51,US Dollar,
10-09-2022 3.17,802C35BB0,806629380,24.55,US Dollar,24.55,US Dollar,
10-09-2022 3.11,802C35BB0,806629380,2.59,US Dollar,2.59,US Dollar,
10-09-2022 3.13,100428660,806646150,797.12,US Dollar,797.12,US Dollar,
10-09-2022 3.03,100428660,806646150,34.27,US Dollar,34.27,US Dollar,
10-09-2022 3.01,802FAC210,806698470,277.75,US Dollar,277.75,US Dollar,
10-09-2022 3.22,802B97650,8066D0CF0,1718.6,US Dollar,1718.6,US Dollar,
10-09-2022 3.04,802B97650,8066D0CF0,3480.66,US Dollar,3480.66,US Dollar,
10-09-2022 3.06,800613690,806781000,273.63,US Dollar,273.63,US Dollar,
10-09-2022 3.13,800613690,806781000,249.2,US Dollar,249.2,US Dollar,
10-09-2022 3.28,802563620,8067CDB90,2401.77,US Dollar,2401.77,US Dollar,
10-09-2022 3.25,802563620,8067CDB90,6651.67,US Dollar,6651.67,US Dollar,
10-09-2022 3.26,804196280,8067D32E0,2299.09,US Dollar,2299.09,US Dollar,
10-09-2022 3.16,804196280,8067D32E0,2520.69,US Dollar,2520.69,US Dollar,
10-09-2022 3.28,801086330,806A89180,3110.3,US Dollar,3110.3,US Dollar,
10-09-2022 3.24,801086330,806A89180,477.49,US Dollar,477.49,US Dollar,
10-09-2022 3.29,801086330,806A89180,462.09,US Dollar,462.09,US Dollar,
10-09-2022 3.19,80580AB30,806A8A7E0,193.57,US Dollar,193.57,US Dollar,
10-09-2022 3.07,8059F8420,806C9CFA0,1286.61,US Dollar,1286.61,US Dollar,
10-09-2022 3.08,8059F8420,806C9CFA0,1264.31,US Dollar,1264.31,US Dollar,
10-09-2022 3.07,8005A70C0,806CA8BB0,14708.95,US Dollar,14708.95,US Dollar,
10-09-2022 3.28,8048704D0,806D0D580,74.98,US Dollar,74.98,US Dollar,
10-09-2022 3.15,8048704D0,806D0D580,246.07,US Dollar,246.07,US Dollar,
10-09-2022 3.01,8002FC370,806D1F280,335.51,US Dollar,335.51,US Dollar,
10-09-2022 3.17,8002FC370,806D1F280,2085.46,US Dollar,2085.46,US Dollar,
10-09-2022 3.03,80085F0E0,806D54530,765.55,US Dollar,765.55,US Dollar,
10-09-2022 3.00,80085F0E0,806D54530,300.84,US Dollar,300.84,US Dollar,
10-09-2022 3.09,804849C30,806D98670,57.05,US Dollar,57.05,US Dollar,
10-09-2022 3.04,804849C30,806D98670,352.55,US Dollar,352.55,US Dollar,
10-09-2022 3.11,800C1CAB0,806DF0A10,331.67,US Dollar,331.67,US Dollar,
10-09-2022 3.21,800C1CAB0,806DF0A10,3612.26,US Dollar,3612.26,US Dollar,
10-09-2022 3.04,80054C140,8051C9AA0,346.91,US Dollar,346.91,US Dollar,
10-09-2022 3.01,80054C140,8051C9AA0,753.35,US Dollar,753.35,US Dollar,
10-09-2022 3.08,80158BC60,80158BC60,2033.64,US Dollar,1735.5,Euro,
10-09-2022 3.08,80158BC60,806F1F300,2033.64,US Dollar,2033.64,US Dollar,
10-09-2022 3.27,80158BC60,80158BC60,207.57,US Dollar,177.14,Euro,
10-09-2022 3.27,80158BC60,806F1F300,207.57,US Dollar,207.57,US Dollar,
10-09-2022 3.16,804944040,807194620,52.44,US Dollar,52.44,US Dollar,
10-09-2022 3.15,804944040,807194620,9.12,US Dollar,9.12,US Dollar,
10-09-2022 3.01,8058D57A0,8071FA800,1463.06,US Dollar,1463.06,US Dollar,
10-09-2022 3.08,8058D57A0,8071FA800,847.04,US Dollar,847.04,US Dollar,
10-09-2022 3.11,80631A410,807205BB0,332.57,US Dollar,332.57,US Dollar,
10-09-2022 3.09,80631A410,807205BB0,70.93,US Dollar,70.93,US Dollar,
10-09-2022 3.19,8001A2CD0,807240200,419.94,US Dollar,419.94,US Dollar,
10-09-2022 3.04,8001A2CD0,807240200,115.52,US Dollar,115.52,US Dollar,
10-09-2022 3.06,8072640A0,807264000,4175.08,US Dollar,4175.08,US Dollar,
10-09-2022 3.06,80709E760,8072C53B0,414.03,US Dollar,414.03,US Dollar,
10-09-2022 3.06,80709E760,8072C53B0,36.52,US Dollar,36.52,US Dollar,
10-09-2022 3.18,80709E760,8072C53B0,6.06,US Dollar,6.06,US Dollar,
10-09-2022 3.28,100428660,8072EA9A0,1162.51,US Dollar,1162.51,US Dollar,
10-09-2022 3.01,100428660,8072EA9A0,2725.09,US Dollar,2725.09,US Dollar,
10-09-2022 3.14,802272E00,807309050,149.53,US Dollar,149.53,US Dollar,
10-09-2022 3.05,802272E00,807309050,115.37,US Dollar,115.37,US Dollar,
10-09-2022 3.19,100428660,807331910,148.65,US Dollar,148.65,US Dollar,
10-09-2022 3.01,100428660,807331910,129.77,US Dollar,129.77,US Dollar,
10-09-2022 3.28,100428660,807331910,222.36,US Dollar,222.36,US Dollar,
10-09-2022 3.09,8049634C0,8073937D0,134.94,US Dollar,134.94,US Dollar,
10-09-2022 3.13,8049634C0,8073937D0,376.69,US Dollar,376.69,US Dollar,
10-09-2022 3.09,8066B44D0,8074284B0,265.19,US Dollar,265.19,US Dollar,
10-09-2022 3.08,8066B44D0,8074284B0,862.21,US Dollar,862.21,US Dollar,
10-09-2022 3.01,8013CA050,8074B7030,994.96,US Dollar,994.96,US Dollar,
10-09-2022 3.01,8013CA050,8074B7030,674.2,US Dollar,674.2,US Dollar,
10-09-2022 3.25,8013CA050,8074B7030,13.19,US Dollar,13.19,US Dollar,
10-09-2022 3.23,802BD2060,8074B2E60,764.06,US Dollar,764.06,US Dollar,
10-09-2022 3.27,100428660,807552B20,8606.37,US Dollar,8606.37,US Dollar,
10-09-2022 3.11,803C84E40,807591540,1964.2,US Dollar,1964.2,US Dollar,
10-09-2022 3.24,8033F8B10,80777BDE0,243.69,US Dollar,243.69,US Dollar,
10-09-2022 3.28,8033F8B10,80777BDE0,2381.43,US Dollar,2381.43,US Dollar,
10-09-2022 3.29,8077E3550,8077E2450,4437.06,US Dollar,4437.06,US Dollar,
10-09-2022 3.03,8077E2B10,8077E2450,4799.46,US Dollar,4799.46,US Dollar,
10-09-2022 3.20,8077E2220,8077E2450,1965.69,US Dollar,1965.69,US Dollar,
10-09-2022 3.07,8077E2C00,8077E2450,3070.9,US Dollar,3070.9,US Dollar,
10-09-2022 3.11,8077E34B0,8077E2450,580.45,US Dollar,580.45,US Dollar,
10-09-2022 3.28,8077E2AC0,8077E2450,1790.91,US Dollar,1790.91,US Dollar,
10-09-2022 3.09,8077E3690,8077E2450,2166.21,US Dollar,2166.21,US Dollar,
10-09-2022 3.28,8077E3370,8077E2450,3811.73,US Dollar,3811.73,US Dollar,
10-09-2022 3.22,8077E2130,8077E2450,2948.87,US Dollar,2948.87,US Dollar,
10-09-2022 3.05,8077E3190,8077E2450,3557.02,US Dollar,3557.02,US Dollar,
10-09-2022 3.06,8077E1F00,8077E2450,4252.82,US Dollar,4252.82,US Dollar,
10-09-2022 3.12,8077E3230,8077E2450,994.72,US Dollar,994.72,US Dollar,
10-09-2022 3.07,8077E32D0,8077E2450,4334.75,US Dollar,4334.75,US Dollar,
10-09-2022 3.24,8077E2090,8077E2450,3633.47,US Dollar,3633.47,US Dollar,
10-09-2022 3.11,8077E31E0,8077E2450,1629.64,US Dollar,1629.64,US Dollar,
10-09-2022 3.15,8027BF5A0,80780E570,415.05,US Dollar,415.05,US Dollar,
10-09-2022 3.06,800E7EC30,8079CE290,167.35,US Dollar,167.35,US Dollar,
10-09-2022 3.19,100428660,8079F1C60,10277.79,US Dollar,10277.79,US Dollar,
10-09-2022 3.06,100428660,8079F1C60,1787.25,US Dollar,1787.25,US Dollar,
10-09-2022 3.23,807B16920,807B16D80,23969.21,US Dollar,23969.21,US Dollar,
10-09-2022 3.27,803720980,807D36EB0,1056.74,US Dollar,1056.74,US Dollar,
10-09-2022 3.02,803720980,807D36EB0,673.41,US Dollar,673.41,US Dollar,
10-09-2022 3.21,803720980,807D36EB0,1010.24,US Dollar,1010.24,US Dollar,
10-09-2022 3.13,8010E24B0,807D4AF20,106010.54,US Dollar,106010.54,US Dollar,
10-09-2022 3.10,8010E24B0,807D4AF20,11289.77,US Dollar,11289.77,US Dollar,
10-09-2022 3.24,8010E24B0,807D4AF20,55176.31,US Dollar,55176.31,US Dollar,
10-09-2022 3.19,8077413C0,807D9A980,392.76,US Dollar,392.76,US Dollar,
10-09-2022 3.12,8077413C0,807D9A980,865.7,US Dollar,865.7,US Dollar,
10-09-2022 3.29,805784BF0,807F68790,53815.18,US Dollar,53815.18,US Dollar,
10-09-2022 3.09,805784BF0,807F68790,14624.04,US Dollar,14624.04,US Dollar,
10-09-2022 3.07,805784BF0,807F68790,26844.01,US Dollar,26844.01,US Dollar,
10-09-2022 3.01,8051C9A00,807F7D820,2823.23,US Dollar,2823.23,US Dollar,
10-09-2022 3.01,8051C9A00,807F7D820,1892.98,US Dollar,1892.98,US Dollar,
10-09-2022 3.11,8016B59D0,808059EC0,333.57,US Dollar,333.57,US Dollar,
10-09-2022 3.22,8016B59D0,808059EC0,368.51,US Dollar,368.51,US Dollar,
10-09-2022 3.29,803721700,8081E42B0,153.78,US Dollar,153.78,US Dollar,
10-09-2022 3.10,803721700,8081E42B0,0.89,US Dollar,0.89,US Dollar,
10-09-2022 3.01,803721700,8081E42B0,0.41,US Dollar,0.41,US Dollar,
10-09-2022 3.21,804EC1510,8082073C0,82.25,US Dollar,82.25,US Dollar,
10-09-2022 3.00,804EC1510,8082073C0,114.41,US Dollar,114.41,US Dollar,
10-09-2022 3.26,800055DF0,80829D3A0,128.41,US Dollar,128.41,US Dollar,
10-09-2022 3.27,800055DF0,80829D3A0,89.15,US Dollar,89.15,US Dollar,
10-09-2022 3.20,800055DF0,80829D3A0,15.2,US Dollar,15.2,US Dollar,
10-09-2022 3.03,80132C010,8082E7040,1827.15,US Dollar,1827.15,US Dollar,
10-09-2022 3.16,80132C010,8082E7040,668.59,US Dollar,668.59,US Dollar,
10-09-2022 3.21,805186E20,8083D2B20,191.57,US Dollar,191.57,US Dollar,
10-09-2022 3.03,805186E20,8083D2B20,1432.67,US Dollar,1432.67,US Dollar,
10-09-2022 3.19,8066807B0,808520250,1231.02,US Dollar,1231.02,US Dollar,
10-09-2022 3.03,8066807B0,808520250,1497.75,US Dollar,1497.75,US Dollar,
10-09-2022 3.16,8032F91F0,8085212F0,46.73,US Dollar,46.73,US Dollar,
10-09-2022 3.17,8032F91F0,8085212F0,190.65,US Dollar,190.65,US Dollar,
10-09-2022 3.29,800DBA8F0,808544200,309.05,US Dollar,309.05,US Dollar,
10-09-2022 3.16,800DBA8F0,808544200,91.18,US Dollar,91.18,US Dollar,
10-09-2022 3.16,806407F70,8085554E0,586.75,US Dollar,586.75,US Dollar,
10-09-2022 3.12,806407F70,8085554E0,1150.47,US Dollar,1150.47,US Dollar,
10-09-2022 3.23,8037CD2D0,80855D0D0,736976.99,US Dollar,736976.99,US Dollar,
10-09-2022 3.18,8037CD2D0,80855D0D0,16946.37,US Dollar,16946.37,US Dollar,
10-09-2022 3.17,100428660,80856A8C0,7527.75,US Dollar,7527.75,US Dollar,
10-09-2022 3.15,100428660,80856A8C0,3130.44,US Dollar,3130.44,US Dollar,
10-09-2022 3.05,100428660,80856A8C0,724.74,US Dollar,724.74,US Dollar,
10-09-2022 3.06,100428660,808615E40,482298.15,US Dollar,482298.15,US Dollar,
10-09-2022 3.05,100428660,808615E40,56497.91,US Dollar,56497.91,US Dollar,
10-09-2022 3.25,804BE08F0,808642240,591.95,US Dollar,591.95,US Dollar,
10-09-2022 3.11,804BE08F0,808642240,2119.78,US Dollar,2119.78,US Dollar,
10-09-2022 3.22,804BE08F0,808642240,539.86,US Dollar,539.86,US Dollar,
10-09-2022 3.29,804BE08F0,808642240,65.49,US Dollar,65.49,US Dollar,
10-09-2022 3.15,806463100,808666F30,2516.1,US Dollar,2516.1,US Dollar,
10-09-2022 3.21,806463100,808666F30,9818.51,US Dollar,9818.51,US Dollar,
10-09-2022 3.28,804D1B5E0,8086ABE00,69.75,US Dollar,69.75,US Dollar,
10-09-2022 3.27,804D1B5E0,8086ABE00,9.58,US Dollar,9.58,US Dollar,
10-09-2022 3.06,8029FDDE0,8086F4CD0,1117.98,US Dollar,1117.98,US Dollar,
10-09-2022 3.18,8029FDDE0,8086F4CD0,2296.43,US Dollar,2296.43,US Dollar,
10-09-2022 3.10,801721CD0,8086FA950,1165.04,US Dollar,1165.04,US Dollar,
10-09-2022 3.02,801721CD0,8086FA950,351.95,US Dollar,351.95,US Dollar,
10-09-2022 3.25,80115EA20,808742200,873.76,US Dollar,873.76,US Dollar,
10-09-2022 3.11,80115EA20,808742200,404.65,US Dollar,404.65,US Dollar,
10-09-2022 3.23,80115EA20,808742200,47.36,US Dollar,47.36,US Dollar,
10-09-2022 3.05,80115EA20,808742200,75.88,US Dollar,75.88,US Dollar,
10-09-2022 3.15,805AE2A10,8087E8C80,85.76,US Dollar,85.76,US Dollar,
10-09-2022 3.00,805AE2A10,8087E8C80,193.85,US Dollar,193.85,US Dollar,
10-09-2022 3.11,803CD1CD0,807E9C7A0,43775.24,US Dollar,43775.24,US Dollar,
10-09-2022 3.16,803CD1CD0,807E9C7A0,21939.43,US Dollar,21939.43,US Dollar,
10-09-2022 3.04,803CD1CD0,807E9C7A0,47944.9,US Dollar,47944.9,US Dollar,
10-09-2022 3.18,802779600,808940ED0,546.87,US Dollar,546.87,US Dollar,
10-09-2022 3.05,802779600,808940ED0,2713.32,US Dollar,2713.32,US Dollar,
10-09-2022 3.27,80133E4D0,80894A8D0,8343.87,US Dollar,8343.87,US Dollar,
10-09-2022 3.17,80133E4D0,80894A8D0,1420.69,US Dollar,1420.69,US Dollar,
10-09-2022 3.05,803239C70,808995300,1768.87,US Dollar,1768.87,US Dollar,
10-09-2022 3.18,803239C70,808995300,1519.38,US Dollar,1519.38,US Dollar,
10-09-2022 3.00,100428660,8089AFEF0,2567.27,US Dollar,2567.27,US Dollar,
10-09-2022 3.00,100428660,8089AFEF0,8323.57,US Dollar,8323.57,US Dollar,
10-09-2022 3.12,800B799A0,808BA0840,3405.59,US Dollar,3405.59,US Dollar,
10-09-2022 3.10,800B799A0,808BA0840,1936.64,US Dollar,1936.64,US Dollar,
10-09-2022 3.05,806D0F810,808BA5440,295.03,US Dollar,295.03,US Dollar,
10-09-2022 3.05,806D0F810,808BA5440,218.68,US Dollar,218.68,US Dollar,
10-09-2022 3.29,801F4E930,808D01AA0,8529.93,US Dollar,8529.93,US Dollar,
10-09-2022 3.15,801F4E930,808D01AA0,1872.18,US Dollar,1872.18,US Dollar,
10-09-2022 3.25,806A85C70,808E84610,27.52,US Dollar,27.52,US Dollar,
10-09-2022 3.03,806A85C70,808E84610,21.17,US Dollar,21.17,US Dollar,
10-09-2022 3.11,806A85C70,808E84610,22.29,US Dollar,22.29,US Dollar,
10-09-2022 3.17,802CAEA70,808E98B20,48.47,US Dollar,48.47,US Dollar,
10-09-2022 3.28,802CAEA70,808E98B20,195.04,US Dollar,195.04,US Dollar,
10-09-2022 3.13,802CAEA70,808E98B20,3.27,US Dollar,3.27,US Dollar,
10-09-2022 3.05,807291430,808E98930,129.77,US Dollar,129.77,US Dollar,
10-09-2022 3.28,807291430,808E98930,640.85,US Dollar,640.85,US Dollar,
10-09-2022 3.18,80685FEC0,808EA2C70,239.41,US Dollar,239.41,US Dollar,
10-09-2022 3.17,80685FEC0,808EA2C70,1312.57,US Dollar,1312.57,US Dollar,
10-09-2022 3.06,80685FEC0,808EA2C70,51.71,US Dollar,51.71,US Dollar,
10-09-2022 3.03,8019610C0,808FB1730,891.29,US Dollar,891.29,US Dollar,
10-09-2022 3.18,8019610C0,808FB1730,178.39,US Dollar,178.39,US Dollar,
10-09-2022 3.17,8011DF820,808FB14D0,123.49,US Dollar,123.49,US Dollar,
10-09-2022 3.21,8011DF820,808FB14D0,75.47,US Dollar,75.47,US Dollar,
10-09-2022 3.26,80115E160,80115E160,4123.72,US Dollar,3519.18,Euro,
10-09-2022 3.26,80115E160,808FB2710,4123.72,US Dollar,4123.72,US Dollar,
10-09-2022 3.29,80115E160,80115E160,1777.55,US Dollar,1516.96,Euro,
10-09-2022 3.29,80115E160,808FB2710,1777.55,US Dollar,1777.55,US Dollar,
10-09-2022 3.23,809055EF0,809055EA0,4701.54,US Dollar,4701.54,US Dollar,
10-09-2022 3.26,808E80200,80921EE60,438.34,US Dollar,438.34,US Dollar,
10-09-2022 3.18,808E80200,80921EE60,675.53,US Dollar,675.53,US Dollar,
10-09-2022 3.27,8086651D0,80929F3E0,178.45,US Dollar,178.45,US Dollar,
10-09-2022 3.14,8086651D0,80929F3E0,9.19,US Dollar,9.19,US Dollar,
10-09-2022 3.18,8086651D0,80929F3E0,1.86,US Dollar,1.86,US Dollar,
10-09-2022 3.15,100428660,8093268D0,145.64,US Dollar,145.64,US Dollar,
10-09-2022 3.11,100428660,8093268D0,105.72,US Dollar,105.72,US Dollar,
10-09-2022 3.26,800254D60,8094682F0,3347.72,US Dollar,3347.72,US Dollar,
10-09-2022 3.29,800254D60,8094682F0,4854.59,US Dollar,4854.59,US Dollar,
10-09-2022 3.17,8052308A0,809499EC0,29.55,US Dollar,29.55,US Dollar,
10-09-2022 3.19,8052308A0,809499EC0,233.11,US Dollar,233.11,US Dollar,
10-09-2022 3.26,100428660,80972E7D0,12.36,US Dollar,12.36,US Dollar,
10-09-2022 3.02,100428660,80972E7D0,13.26,US Dollar,13.26,US Dollar,
10-09-2022 3.23,801A62110,8097DC6B0,1072.65,US Dollar,1072.65,US Dollar,
10-09-2022 3.12,805FF42D0,8098C0B20,4893.08,US Dollar,4893.08,US Dollar,
10-09-2022 3.07,805FF42D0,8098C0B20,2215.1,US Dollar,2215.1,US Dollar,
10-09-2022 3.23,100428660,8099D2D70,194.08,US Dollar,194.08,US Dollar,
10-09-2022 3.07,100428660,8099D2D70,147.45,US Dollar,147.45,US Dollar,
10-09-2022 3.13,80254DF50,8099EBBC0,8068.64,US Dollar,8068.64,US Dollar,
10-09-2022 3.13,80254DF50,8099EBBC0,14981.14,US Dollar,14981.14,US Dollar,
10-09-2022 3.27,100428660,8099F2800,78.13,US Dollar,78.13,US Dollar,
10-09-2022 3.11,100428660,8099F2800,70.05,US Dollar,70.05,US Dollar,
10-09-2022 3.29,100428660,8099F2800,63.01,US Dollar,63.01,US Dollar,
10-09-2022 3.22,808D6CA30,809A7F700,2940.53,US Dollar,2940.53,US Dollar,
10-09-2022 3.21,8030F1220,809B65FF0,1795.77,US Dollar,1795.77,US Dollar,
10-09-2022 3.05,8030F1220,809B65FF0,70.93,US Dollar,70.93,US Dollar,
10-09-2022 3.14,8030F1220,809B65FF0,9.01,US Dollar,9.01,US Dollar,
10-09-2022 3.27,80523DAC0,809B6BC30,5213.96,US Dollar,5213.96,US Dollar,
10-09-2022 3.21,803C7F1E0,809BB4710,41.65,US Dollar,41.65,US Dollar,
10-09-2022 3.23,803C7F1E0,809BB4710,34.59,US Dollar,34.59,US Dollar,
10-09-2022 3.22,8006C49E0,809BB6160,2459.37,US Dollar,2459.37,US Dollar,
10-09-2022 3.27,8015636B0,809C1CB30,5485.32,US Dollar,5485.32,US Dollar,
10-09-2022 3.15,8015636B0,809C1CB30,5005.98,US Dollar,5005.98,US Dollar,
10-09-2022 3.00,802894AA0,809C35610,851.14,US Dollar,851.14,US Dollar,
10-09-2022 3.03,802894AA0,809C35610,272.14,US Dollar,272.14,US Dollar,
10-09-2022 3.19,802894AA0,809C35610,167.63,US Dollar,167.63,US Dollar,
10-09-2022 3.24,808066750,809C3CFB0,105.51,US Dollar,105.51,US Dollar,
10-09-2022 3.20,808066750,809C3CFB0,278.96,US Dollar,278.96,US Dollar,
10-09-2022 3.04,805830250,809C75D60,67.98,US Dollar,67.98,US Dollar,
10-09-2022 3.10,805830250,809C75D60,242.26,US Dollar,242.26,US Dollar,
10-09-2022 3.05,800B79F80,809CAD8A0,127.02,US Dollar,127.02,US Dollar,
10-09-2022 3.05,800B79F80,809CAD8A0,757.96,US Dollar,757.96,US Dollar,
10-09-2022 3.24,100428660,809DD2AD0,19694.11,US Dollar,19694.11,US Dollar,
10-09-2022 3.00,100428660,809F9A3E0,131.14,US Dollar,131.14,US Dollar,
10-09-2022 3.18,100428660,809F9A3E0,655.93,US Dollar,655.93,US Dollar,
10-09-2022 3.08,807DC7790,80A061550,4069.97,US Dollar,4069.97,US Dollar,
10-09-2022 3.29,803834B90,80A0D5A00,169944.49,US Dollar,169944.49,US Dollar,
10-09-2022 3.28,803834B90,80A0D5A00,21634.44,US Dollar,21634.44,US Dollar,
10-09-2022 3.20,803834B90,80A0D5A00,407017.73,US Dollar,407017.73,US Dollar,
10-09-2022 3.05,8015628D0,80A0E0120,486.44,US Dollar,486.44,US Dollar,
10-09-2022 3.18,8015628D0,80A0E0120,262.16,US Dollar,262.16,US Dollar,
10-09-2022 3.09,802AF96A0,80A1A1BB0,2284.72,US Dollar,2284.72,US Dollar,
10-09-2022 3.03,802AF96A0,80A1A1BB0,4528.37,US Dollar,4528.37,US Dollar,
10-09-2022 3.09,802AF96A0,80A1A1BB0,2111.55,US Dollar,2111.55,US Dollar,
10-09-2022 3.29,803AA63F0,80A2BA6A0,40212.58,US Dollar,40212.58,US Dollar,
10-09-2022 3.02,803AA63F0,80A2BA6A0,16299.89,US Dollar,16299.89,US Dollar,
10-09-2022 3.15,802ED9BE0,80A326950,151.97,US Dollar,151.97,US Dollar,
10-09-2022 3.22,801C38E40,80A38DE70,9207.71,US Dollar,9207.71,US Dollar,
10-09-2022 3.05,8041958A0,80A3C4570,85.75,US Dollar,85.75,US Dollar,
10-09-2022 3.21,8041958A0,80A3C4570,258.67,US Dollar,258.67,US Dollar,
10-09-2022 3.11,80364E9A0,80A504DA0,9456.43,US Dollar,9456.43,US Dollar,
10-09-2022 3.28,80364E9A0,80A504DA0,18548.63,US Dollar,18548.63,US Dollar,
10-09-2022 3.23,801303230,80A542BE0,3139.86,US Dollar,3139.86,US Dollar,
10-09-2022 3.16,801303230,80A542BE0,2856.98,US Dollar,2856.98,US Dollar,
10-09-2022 3.06,8001D4370,80A569740,389.05,US Dollar,389.05,US Dollar,
10-09-2022 3.02,8001D4370,80A569740,303.04,US Dollar,303.04,US Dollar,
10-09-2022 3.16,800F96AE0,80A6357D0,2460.08,US Dollar,2460.08,US Dollar,
