Bank,Account,Receiving Currency,Payment Currency
219449,809479330,Euro,
219449,809839050,,Euro
219449,809A1B8D0,Euro,Euro
219449,809FF3DB0,Euro,
219449,80A098750,Euro,Euro
219449,80A37E600,Euro,
219449,80A3F5630,Euro,
219449,80AAEAA00,Euro,
219449,80ABA0780,Euro,
219449,80B51CF90,,Euro
219449,80B646940,Euro,
219449,80B689C00,Euro,
219449,80B84A6D0,Euro,
219449,80B884B60,,Euro
219449,80B884C50,Euro,
219449,80B9F96F0,Euro,
219449,80BB45540,,Euro
219449,80BBE8570,Euro,
219449,80BC83690,,Euro
219449,80C2F9C30,Euro,
219449,80C53B420,Euro,
219449,80C793A80,Euro,
219449,80C7FDFB0,,Euro
219449,80C8896A0,,Euro
219449,80CEC3C80,Euro,
219449,80D4B9640,,Euro
219449,80DE81C80,Euro,
219449,80DEB15D0,,Euro
219449,810284570,,Euro
219449,8102C2200,Euro,
219449,8102C6830,Euro,
219449,81056A290,,Euro
219449,810B5F380,Euro,
219449,810CA93E0,,Euro
219449,810E36090,Euro,Euro
219449,81109FAD0,Euro,
219449,812141CC0,Euro,
219449,812715530,,Euro
219449,812E596F0,Euro,
219449,812FE9BF0,Euro,
219449,813171080,Euro,
219449,8141EC0D0,Euro,
219557,807155D60,Ruble,
219557,80716ABB0,Ruble,
219557,807173300,Ruble,
219557,807180BD0,Ruble,
219557,8071D2210,Ruble,
219557,8071D4DF0,Ruble,
219557,8071D51B0,Ruble,
219557,8071EBD50,Ruble,
219557,8071F1CA0,Ruble,
219557,80725BBF0,Ruble,
219557,80727E4A0,Ruble,
219557,8072A28C0,Ruble,
219557,80739C650,Ruble,
219557,8073FB3E0,Ruble,
219557,80741E230,Ruble,
219557,8075063C0,Ruble,
219562,807170010,Ruble,
219562,807173110,,Ruble
219562,8071B3A30,Ruble,
219562,8071E9F80,Ruble,
219562,807268600,Ruble,
219562,8073762F0,Ruble,
219562,807381B10,Ruble,
219562,8073916C0,Ruble,
219562,80739E540,Ruble,
219562,8073B0B30,Ruble,
219562,80741D310,Ruble,
219562,8074939B0,Ruble,
219562,8074CDC70,Ruble,
219562,80753C9A0,Ruble,
219570,807166570,Ruble,
219570,807168BF0,Ruble,
219570,80717BF90,Ruble,
219570,8072647C0,Ruble,
219570,807264810,Ruble,
219570,807266B80,Ruble,
219570,807321CC0,Ruble,
219570,80738BCA0,Ruble,
219570,8073903D0,Ruble,
219570,807395F50,Ruble,
219570,8073FDC20,Ruble,
219570,807449D30,Ruble,
219570,807495830,Ruble,
219570,807536B70,Ruble,
219570,8075370A0,Ruble,
219656,8071DF860,Ruble,
219656,8071ED190,Ruble,
219656,8071ED650,,Ruble
219656,8072AF0D0,Ruble,
219656,807390900,Ruble,
219656,8073ABCC0,,Ruble
219656,8073AF5C0,Ruble,
219656,8073B42A0,Ruble,
219656,8073B42F0,Ruble,
219656,8073C55D0,Ruble,Ruble
219656,8073C6B90,Ruble,
219656,8073CCCF0,Ruble,
219656,80744CA60,,Ruble
219656,807495470,Ruble,
219656,8074B1620,Ruble,
219656,8074FE770,Ruble,
219656,807652240,Ruble,
219805,80736FA50,Euro,
219805,807453E10,,Euro
219805,80784AFD0,,Euro
219805,8078C2A60,Euro,
219805,8078C2AB0,Euro,
219805,807972E60,Euro,
219805,8079AA2C0,Euro,
219805,807A9A3E0,Euro,
219805,807AA8E30,,Euro
219805,807ADA8B0,Euro,
219805,807B705E0,Euro,
219805,807F52390,Euro,
219805,80802D200,Euro,
219805,8081BC4B0,,Euro
219805,8082177B0,,Euro
219805,8083191D0,Euro,
219805,8085171B0,Euro,
219805,808BADAC0,US Dollar,"Euro,US Dollar"
219805,80935CAB0,Euro,
219805,809C20260,Euro,Euro
219805,80A09A860,,Euro
219805,80A0BE8B0,Euro,
219805,80B2FD7C0,Euro,Euro
219805,80B3DDAB0,,Euro
219805,80B9273C0,Euro,
219805,80BB29410,Euro,
219805,80C8ED9C0,Euro,Euro
219805,80D3E0BF0,Euro,
219805,80D474E80,Euro,
219805,80DAC52B0,Euro,
219805,80E365400,Euro,
219805,80EBE0AB0,Euro,
219805,80EBEAE10,,Euro
219805,80ED860D0,Euro,Euro
219805,80F23FE40,Euro,
219805,81026C400,,Euro
219805,810454070,Euro,
219805,810D805C0,Euro,
219805,810D90100,,Euro
219805,810E336D0,Euro,
219805,81129E7C0,Euro,
219805,8116670E0,Euro,
219805,8116E4200,Euro,
219805,8119A4320,,Euro
219805,811D03B70,Euro,
219805,81213EEE0,Euro,
219805,812C1E4F0,Euro,
219805,812DC4E10,Euro,
219805,812FD7300,Euro,
219805,813008060,,Euro
219805,8135826A0,Euro,
219805,81408CF90,Euro,
219805,8144FCF70,Euro,
219805,814662BD0,,Euro
219860,8072ED780,US Dollar,US Dollar
219860,80737A900,US Dollar,
219860,8075DBE20,US Dollar,
219860,807787870,US Dollar,
219860,8077DB980,US Dollar,US Dollar
219860,8079CFBF0,,US Dollar
219860,807F50BD0,,US Dollar
219860,8081AC380,US Dollar,
219860,8086F4A90,,US Dollar
219860,80888FBF0,,US Dollar
219860,80894B530,US Dollar,
219860,808A1D580,US Dollar,US Dollar
219860,808B50CF0,US Dollar,
219860,808D66240,,US Dollar
219860,809C35610,US Dollar,
219860,809C72A50,,US Dollar
219860,809C76E00,US Dollar,
219860,809FDAB10,,US Dollar
219860,80A71E520,US Dollar,
219860,80A87C300,US Dollar,
219860,80AAECC60,,US Dollar
219860,80ACDC0C0,US Dollar,
219860,80AE5ACA0,US Dollar,
219860,80AE6C720,,US Dollar
219860,80AE91070,US Dollar,
219860,80B0310E0,US Dollar,
219860,80B7FE340,US Dollar,
219860,80B892FE0,US Dollar,
219860,80BB00750,US Dollar,
219860,80BDF12E0,,US Dollar
219860,80C7BC9E0,US Dollar,US Dollar
219860,80C907FC0,US Dollar,
219860,80CD48540,US Dollar,
219860,80D1432A0,,US Dollar
219860,80D18C110,US Dollar,
219860,80D4A0C10,US Dollar,
219860,80D97FBA0,US Dollar,
219860,80D980A80,US Dollar,
219860,80DA4EEB0,,US Dollar
219860,80DC7E1F0,US Dollar,
219860,80E028B50,US Dollar,
219860,80E084D00,US Dollar,US Dollar
219860,80E123240,US Dollar,
219860,80E3182B0,US Dollar,
219860,80E34D0D0,,US Dollar
219860,80E384830,,US Dollar
219860,80E49A4B0,,US Dollar
219860,80ECAED10,US Dollar,
219860,80F23B7C0,,US Dollar
219860,80FAD6180,US Dollar,
219860,80FBD5AC0,US Dollar,
219860,8103EB320,US Dollar,
219860,8105C5210,US Dollar,
219860,810C826B0,US Dollar,
219860,8111A2AC0,US Dollar,
219860,811A2B220,US Dollar,
219860,811AB4C60,US Dollar,
219860,81202FA60,US Dollar,
219860,8122E4A40,US Dollar,
219860,812DC6340,US Dollar,
219860,812EAA3E0,US Dollar,
219860,8130324F0,US Dollar,
219860,8132BAE70,,US Dollar
219860,813308680,US Dollar,
219860,8136B5E10,US Dollar,
219860,813943EE0,,US Dollar
219860,81399ECD0,,US Dollar
219860,8142293A0,US Dollar,
219969,80753C210,,US Dollar
219969,8075EC5C0,,US Dollar
219969,807600610,,US Dollar
219969,8078D1310,,US Dollar
219969,8079888A0,,US Dollar
219969,807CEDA30,US Dollar,
219969,807F156D0,,US Dollar
219969,808162E90,US Dollar,US Dollar
219969,8085B2600,US Dollar,
219969,8085B2601,Bitcoin,
219969,8086F1970,,US Dollar
219969,80876DED0,,US Dollar
219969,808C43DB0,US Dollar,
219969,808CFCFE0,US Dollar,
219969,808EA2C70,US Dollar,US Dollar
219969,808F2B460,US Dollar,US Dollar
219969,808FCBC20,,US Dollar
219969,809138FB0,,US Dollar
219969,8091C6330,US Dollar,
219969,80971E050,US Dollar,
219969,809752000,US Dollar,
219969,8098B1600,,US Dollar
219969,80990A520,US Dollar,US Dollar
219969,809A2D910,,US Dollar
219969,809AB5F60,US Dollar,
219969,809BB3CD0,,US Dollar
219969,809BE5D70,US Dollar,
219969,809BE9CC0,US Dollar,
219969,809C645A0,,US Dollar
219969,809FD5140,US Dollar,
219969,80A02E160,US Dollar,US Dollar
219969,80A502290,US Dollar,
219969,80A6DE950,US Dollar,
219969,80AD19790,US Dollar,
219969,80AD75130,US Dollar,
219969,80B0D0D00,US Dollar,
219969,80B29D180,US Dollar,
219969,80B48C900,US Dollar,
219969,80B6E3CB0,,US Dollar
219969,80B7C9CA0,US Dollar,US Dollar
219969,80BD4D0E0,US Dollar,
219969,80BDACAA0,US Dollar,US Dollar
219969,80BFF6F00,US Dollar,
219969,80C060DA0,Mexican Peso,"US Dollar,Mexican Peso"
219969,80C0D7CC0,US Dollar,
219969,80C2BFCE0,US Dollar,
219969,80C308AE0,US Dollar,
219969,80C643B40,US Dollar,
219969,80D120020,US Dollar,
219969,80D313EE0,US Dollar,US Dollar
219969,80D5AD830,US Dollar,
219969,80D80F160,US Dollar,
219969,80DA9F560,,US Dollar
219969,80DAA9D70,US Dollar,
219969,80DF1DD90,,US Dollar
219969,80DF21810,US Dollar,
219969,80E1E9340,US Dollar,
219969,80E6BD120,,US Dollar
219969,80E8493A0,US Dollar,
219969,80E970CE0,,US Dollar
219969,80F2B1BB0,US Dollar,
219969,80F2D0D80,,US Dollar
219969,80FCF1020,US Dollar,
219969,80FE8A520,,US Dollar
219969,8100AC730,US Dollar,
219969,810D071F0,US Dollar,
219969,81122E6B0,US Dollar,
219969,811AB5E70,US Dollar,
219969,811C8DA50,US Dollar,
219969,811CC6520,,US Dollar
219969,811F4CF40,,US Dollar
219969,8121F5130,US Dollar,
219969,8129F32C0,US Dollar,
219969,813254970,US Dollar,
219969,813395770,US Dollar,
219969,8133DFF10,US Dollar,
219969,813A19970,US Dollar,
219969,813E59EF0,US Dollar,
220042,807414590,Ruble,
220042,807418970,,Ruble
220042,8074DC8F0,Ruble,
220083,8076229D0,,US Dollar
220083,8077E3550,,US Dollar
220083,807949000,US Dollar,US Dollar
220083,8079C9000,,US Dollar
220083,807BF2190,,US Dollar
220083,8081E42B0,US Dollar,
220083,80857DFF0,,US Dollar
220083,8087944B0,,US Dollar
220083,808A70550,US Dollar,US Dollar
220083,808BA47B0,US Dollar,
220083,808D14280,,US Dollar
220083,809058E10,US Dollar,
220083,80907DFD0,US Dollar,US Dollar
220083,8091451C0,US Dollar,US Dollar
220083,809745660,US Dollar,
220083,80989CA20,US Dollar,
220083,809C459B0,US Dollar,
220083,809DD04B0,,US Dollar
220083,80A16D420,US Dollar,
220083,80A53AB20,US Dollar,
220083,80A574CA0,,US Dollar
220083,80A70A630,US Dollar,US Dollar
220083,80A964C90,US Dollar,
220083,80AEBB260,,US Dollar
220083,80B3AB2F0,US Dollar,
220083,80B4D1DA0,US Dollar,
220083,80B5639D0,US Dollar,
220083,80B6ECD30,US Dollar,US Dollar
220083,80B866030,Euro,"US Dollar,Euro"
220083,80B8EC3E0,US Dollar,
220083,80B92B790,US Dollar,
220083,80B966180,US Dollar,
220083,80BD377E0,US Dollar,
220083,80BDF3730,,US Dollar
220083,80C26E4B0,US Dollar,
220083,80C4F5BA0,US Dollar,
220083,80CA11030,,US Dollar
220083,80CD1E190,US Dollar,US Dollar
220083,80CDC0520,US Dollar,
220083,80CE9F7B0,US Dollar,
220083,80D068B00,US Dollar,
220083,80D0E1620,,US Dollar
220083,80D0F1330,US Dollar,
220083,80D4C8760,US Dollar,
220083,80D63E190,US Dollar,
220083,80D94D730,,US Dollar
220083,80DA46F40,US Dollar,
220083,80DE89D70,,US Dollar
220083,80DE8D3B0,,US Dollar
220083,80F2F5970,US Dollar,
220083,80F63F330,,US Dollar
220083,80FB57E90,US Dollar,
220083,80FBD0EF0,,US Dollar
220083,810182380,US Dollar,US Dollar
220083,810499730,US Dollar,US Dollar
220083,810B84140,,US Dollar
220083,811850A90,,US Dollar
220083,81189F830,US Dollar,
220083,811909970,US Dollar,
220083,811AD27D0,,US Dollar
220083,811CD9C30,US Dollar,
220083,811E0E480,US Dollar,
220083,8128410C0,US Dollar,
220083,812976260,US Dollar,
220083,812D57C70,US Dollar,
220083,81302A980,US Dollar,US Dollar
220083,8134DFC60,US Dollar,
220083,813AD20C0,US Dollar,
220083,813AE5010,,US Dollar
220083,814195B50,,US Dollar
220083,8142153F0,US Dollar,
220271,80755FBA0,,US Dollar
220271,80758D900,,US Dollar
220271,8075A26D0,US Dollar,
220271,807629AA0,,US Dollar
220271,80763A8E0,US Dollar,
220271,8077845D0,US Dollar,
220271,807988BD0,,US Dollar
220271,807988C20,,US Dollar
220271,8079FF4E0,,US Dollar
220271,807A6C850,,US Dollar
220271,807C73760,US Dollar,
220271,807D6ECB0,US Dollar,
220271,807DBF8A0,US Dollar,
220271,807EA8BB0,US Dollar,
220271,8080662F0,US Dollar,
220271,808384DB0,US Dollar,
220271,80840E750,US Dollar,
220271,808561D70,,US Dollar
220271,8085ADE80,,US Dollar
220271,808605010,US Dollar,
220271,8086FD550,US Dollar,
220271,8087455E0,,US Dollar
220271,8088977C0,US Dollar,
220271,8088CBE50,US Dollar,US Dollar
220271,8088CE9B0,US Dollar,
220271,8089E9630,,US Dollar
220271,808D08470,US Dollar,
220271,808D4EDD0,US Dollar,
220271,808FBAEE0,US Dollar,US Dollar
220271,808FDD910,,US Dollar
220271,80913E040,US Dollar,
220271,8091EC200,,US Dollar
220271,809207E20,,US Dollar
220271,809368F30,US Dollar,
220271,80952DE20,US Dollar,
220271,809603D30,US Dollar,
220271,80990BB10,,US Dollar
220271,809DFE050,US Dollar,
220271,809FC19B0,US Dollar,
220271,809FD0830,,US Dollar
220271,809FD0970,US Dollar,
220271,809FE7390,US Dollar,
220271,80A02C4D0,,US Dollar
220271,80A17A910,US Dollar,
220271,80A18B550,US Dollar,US Dollar
220271,80A2AED00,US Dollar,
220271,80A6F56D0,,US Dollar
220271,80A754A40,,US Dollar
220271,80A878FE0,US Dollar,
220271,80AACC2B0,US Dollar,
220271,80AE32050,US Dollar,
220271,80AE70E30,US Dollar,
220271,80B067720,US Dollar,US Dollar
220271,80B115C80,"US Dollar,Euro","US Dollar,Euro"
220271,80B27AE60,,US Dollar
220271,80B319130,,US Dollar
220271,80B9174F0,US Dollar,
220271,80B960190,US Dollar,
220271,80BBC83D0,,US Dollar
220271,80BCEC5D0,US Dollar,US Dollar
220271,80BE0F530,US Dollar,
220271,80BFF06B0,US Dollar,
220271,80C308EC0,,US Dollar
220271,80C3126A0,US Dollar,
220271,80C3BB630,,US Dollar
220271,80CD44A00,US Dollar,
220271,80CD44A01,Bitcoin,
220271,80D0446B0,US Dollar,
220271,80D0CCEB0,US Dollar,
220271,80D1A3730,,US Dollar
220271,80D33EE50,,US Dollar
220271,80D361BD0,US Dollar,
220271,80D54FFA0,US Dollar,US Dollar
220271,80DD09D80,US Dollar,
220271,80E1BE750,,US Dollar
220271,80E1C7F10,US Dollar,
220271,80E2FF780,US Dollar,
220271,80E325160,,US Dollar
220271,80E746C70,US Dollar,
220271,80F13D910,US Dollar,
220271,80F8D03E0,,US Dollar
220271,80F8D7AD0,US Dollar,
220271,80FF2E4A0,US Dollar,
220271,8105220C0,,US Dollar
220271,8116DDF30,US Dollar,
220271,811A58D30,US Dollar,
220271,81245FB80,US Dollar,
220271,81293BE10,US Dollar,
220271,812CD5C00,US Dollar,
220271,812D2EE00,US Dollar,
220271,8133481D0,US Dollar,
220271,8133502A0,,US Dollar
220271,813930350,US Dollar,
220271,813A12340,US Dollar,
220271,813A38940,US Dollar,
220271,813AD4460,US Dollar,
220271,814365E70,US Dollar,
220504,807672030,,UK Pound
220504,8076774B0,UK Pound,UK Pound
220504,8076778B0,,UK Pound
220504,807678E70,UK Pound,UK Pound
220504,80767B210,,UK Pound
220504,80767DC10,,UK Pound
220504,8076829F0,UK Pound,UK Pound
220504,807688E20,,UK Pound
220504,807691A40,UK Pound,UK Pound
220504,807693D50,,UK Pound
220504,807694CC0,,UK Pound
220504,807697F30,,UK Pound
220504,8076997E0,,UK Pound
220504,80769F870,UK Pound,
220504,8076B5220,,UK Pound
220504,8076B5470,,UK Pound
220504,8076B8F80,UK Pound,UK Pound
220504,8076BA560,,UK Pound
220504,8076C9AF0,UK Pound,UK Pound
220504,8076CD4B0,UK Pound,UK Pound
220504,8076D7090,UK Pound,
220504,8076D8670,UK Pound,
220504,8076DE790,,UK Pound
220504,8076E2230,,UK Pound
220504,8076F59C0,,UK Pound
220504,8076F7E90,,UK Pound
220504,8076FB340,,UK Pound
220504,8077036B0,UK Pound,
220504,807708B60,,UK Pound
220504,807713260,UK Pound,
220504,807716C90,UK Pound,
220504,8077190A0,UK Pound,
220504,8077255B0,UK Pound,
220504,807727F00,UK Pound,UK Pound
220504,807731660,,UK Pound
220504,8077359B0,"Euro,UK Pound","UK Pound,Euro"
220504,807735E40,,UK Pound
220504,8077363E0,,UK Pound
220504,807C265F0,UK Pound,
220504,807C2B280,,UK Pound
220504,807C2B6A0,UK Pound,
220504,807C2C720,UK Pound,UK Pound
220504,807C2E1B0,UK Pound,
220504,807C31470,UK Pound,UK Pound
220504,807C32B00,UK Pound,
220504,807C33F00,,UK Pound
220504,807C35B50,UK Pound,
220504,807C3D1A0,,UK Pound
220504,807C41B90,UK Pound,UK Pound
220504,807C41FF0,UK Pound,
220504,807C44A10,,UK Pound
220504,807C458C0,,UK Pound
220504,807C4A2C0,,UK Pound
220504,807C4EA10,UK Pound,
220504,807C4F5E0,UK Pound,UK Pound
220504,807C532B0,,UK Pound
220504,807C579B0,,UK Pound
220504,807C58AD0,UK Pound,UK Pound
220504,807C5DD40,,UK Pound
220504,807C5E160,,UK Pound
220504,807C62910,UK Pound,UK Pound
220504,807C66520,,UK Pound
220504,807C6DC50,,UK Pound
220504,807C77780,,UK Pound
220504,807DDC5C0,UK Pound,
220504,807DE1E80,UK Pound,UK Pound
220504,807DE3AD0,,UK Pound
220504,807DE57A0,UK Pound,
220504,807DE9580,,UK Pound
220504,807DE9810,UK Pound,
220504,807DEB290,,UK Pound
220504,807DEBB50,UK Pound,
220504,807DEF970,,UK Pound
220504,807DF2010,UK Pound,
220504,807DF3600,UK Pound,UK Pound
220504,807DFCC90,UK Pound,
220504,807DFD030,,UK Pound
220504,807E04260,UK Pound,UK Pound
220504,807E70060,UK Pound,
220504,807E7D260,UK Pound,UK Pound
220504,807E812C0,UK Pound,
220504,807E823C0,UK Pound,UK Pound
220504,807E83370,,UK Pound
220504,807E87430,,UK Pound
220504,807E97240,UK Pound,UK Pound
220504,807E9B720,UK Pound,UK Pound
220504,807E9F390,UK Pound,UK Pound
220504,807ED33B0,UK Pound,UK Pound
220504,807ED6CD0,UK Pound,UK Pound
220504,807EDAF00,UK Pound,
220504,807EDD990,,UK Pound
220504,807EDDFF0,UK Pound,
220504,807EE0360,UK Pound,
220504,807EE74D0,US Dollar,"UK Pound,US Dollar"
220504,807EE8570,,UK Pound
220504,807EEE830,UK Pound,UK Pound
220504,807EEF070,,UK Pound
220504,807EEF790,UK Pound,
220504,807EF3F00,UK Pound,UK Pound
220504,807EF4570,UK Pound,
220504,807EF9AF0,,UK Pound
220504,807EFCEA0,UK Pound,
220504,807EFE650,UK Pound,UK Pound
220504,807F00D20,UK Pound,
220504,807F04F90,UK Pound,UK Pound
220504,807F848C0,,UK Pound
220504,807F85520,,UK Pound
220504,807F912E0,,UK Pound
220504,807F9BE60,UK Pound,
220504,807FB0F40,UK Pound,UK Pound
220504,807FB9970,UK Pound,
220504,807FC1310,,UK Pound
220504,8080D3600,UK Pound,UK Pound
220504,8080E3CE0,,UK Pound
220504,8080E4900,,UK Pound
220504,8080E6C60,,UK Pound
220504,8080E7430,UK Pound,
220504,8080F40B0,,UK Pound
220504,8080F8BF0,UK Pound,
220504,8080FF0C0,,UK Pound
220504,808105BA0,,UK Pound
220504,80810D3E0,UK Pound,
220504,80812C140,,UK Pound
220504,808132690,UK Pound,UK Pound
220504,808139E50,UK Pound,
220504,80826E740,,UK Pound
220504,808272110,,UK Pound
220504,808276350,UK Pound,UK Pound
220504,808279D90,UK Pound,
220504,80827A410,,UK Pound
220504,808296B10,,UK Pound
220504,8082AD0C0,UK Pound,
220504,8082B1330,UK Pound,
220504,8082BF120,,UK Pound
220504,8082C95D0,UK Pound,
220504,8082D6960,,UK Pound
220504,808345ED0,UK Pound,
220504,808350180,UK Pound,UK Pound
220504,808355400,,UK Pound
220504,808356FC0,,UK Pound
220504,80835E9D0,UK Pound,
220504,808371330,UK Pound,
220504,808379B80,UK Pound,
220504,8083B14F0,UK Pound,UK Pound
220504,8083B5120,UK Pound,
220504,8083BB300,UK Pound,
220504,8083C7A20,UK Pound,
220504,8083E87B0,UK Pound,
220504,8084351F0,UK Pound,
220504,808461630,UK Pound,
220504,80846F6C0,,UK Pound
220504,8084A4800,UK Pound,
220504,8084DC5E0,UK Pound,
220504,8084F1C80,UK Pound,
220504,8084F2630,UK Pound,UK Pound
220504,8085DC470,UK Pound,
220504,8085E76B0,UK Pound,UK Pound
220504,8085EB320,,UK Pound
220504,8085F5FE0,UK Pound,
220504,808615170,,UK Pound
220504,80861B940,UK Pound,
220504,80863CCD0,,UK Pound
220504,80864C7C0,UK Pound,
220504,8086AD8F0,,UK Pound
220504,8086B0E70,UK Pound,
220504,8086B1AE0,UK Pound,
220504,8086B7B50,UK Pound,UK Pound
220504,8086DDB30,,UK Pound
220504,808740220,,UK Pound
220504,808754BB0,UK Pound,UK Pound
220504,80875DFA0,UK Pound,
220504,808763050,UK Pound,
220504,808766DD0,UK Pound,
220504,80876CA50,,UK Pound
220504,8087D4210,UK Pound,UK Pound
220504,8087D6150,,UK Pound
220504,8087D80F0,UK Pound,
220504,8087F2970,UK Pound,UK Pound
220504,8087F3840,UK Pound,
220504,80883C3F0,UK Pound,
220504,808860490,,UK Pound
220504,8088842E0,UK Pound,UK Pound
220504,80888DB30,UK Pound,
220504,808927F20,UK Pound,
220504,8089B6ED0,UK Pound,
220504,8089CBB60,UK Pound,
220504,8089CFD40,,UK Pound
220504,8089D0320,,UK Pound
220504,808A94AC0,,UK Pound
220504,808A95F80,UK Pound,
220504,808AF3980,UK Pound,
220504,808AF54B0,UK Pound,
220504,808B4A470,UK Pound,UK Pound
220504,808B691E0,,UK Pound
220504,808B75880,,UK Pound
220504,808BE6FA0,UK Pound,
220504,808BEC6F0,UK Pound,
220504,808C0D9E0,UK Pound,
220504,808C17750,,UK Pound
220504,808C57340,UK Pound,
220504,808C6D9F0,,UK Pound
220504,808D7A560,UK Pound,
220504,808D7E4E0,UK Pound,
220504,808DD4870,,UK Pound
220504,808DDAF60,UK Pound,
220504,808DDE010,UK Pound,
220504,808E39950,UK Pound,
220504,808E5FF90,,UK Pound
220504,808EEC130,UK Pound,
220504,808EF4DA0,,UK Pound
220504,808EF8710,UK Pound,
220504,808F00E90,UK Pound,
220504,809061840,UK Pound,
220504,80AA9A690,UK Pound,UK Pound
220504,80B1FD7F0,UK Pound,
220504,80BE9A1C0,,UK Pound
220504,80F8BE730,UK Pound,
220504,812085270,UK Pound,UK Pound
220504,812092B90,,UK Pound
220504,812CC1FD0,,UK Pound
220504,812CF0E20,UK Pound,
220504,8137EE6F0,UK Pound,
220504,813811600,UK Pound,
220504,813846E50,UK Pound,
220504,813874130,,UK Pound
220504,81387DA10,UK Pound,
220504,8138D54F0,UK Pound,
220541,80767F160,,UK Pound
220541,807698FB0,,UK Pound
220541,8076B8780,,UK Pound
220541,8076BA9E0,,UK Pound
220541,8076C74A0,UK Pound,
220541,8076CCA00,,UK Pound
220541,8076CDCF0,UK Pound,UK Pound
220541,8076CDD40,UK Pound,UK Pound
220541,8076D48D0,,UK Pound
220541,8076DCCF0,UK Pound,UK Pound
220541,8076DDD80,UK Pound,
220541,8076E9370,,UK Pound
220541,8076E9500,UK Pound,
220541,8076E9D10,UK Pound,UK Pound
220541,8076F0440,UK Pound,UK Pound
220541,8076F27E0,UK Pound,UK Pound
220541,8076F8C30,UK Pound,
220541,8076FD0D0,,UK Pound
220541,8076FD600,,UK Pound
220541,807702510,UK Pound,UK Pound
220541,807702700,UK Pound,UK Pound
220541,807703050,,UK Pound
220541,80770D650,UK Pound,UK Pound
220541,8077104A0,,UK Pound
220541,8077108C0,UK Pound,UK Pound
220541,807715EE0,UK Pound,UK Pound
220541,80771AD10,,UK Pound
220541,807729220,,UK Pound
220541,8077292C0,,UK Pound
220541,80772E4C0,,UK Pound
220541,8077322E0,UK Pound,UK Pound
220541,80773B2B0,,UK Pound
220541,807743F60,,UK Pound
220541,807745190,UK Pound,
220541,807C24540,UK Pound,UK Pound
220541,807C27140,UK Pound,
220541,807C27A30,,UK Pound
220541,807C27E40,UK Pound,UK Pound
220541,807C28740,,UK Pound
220541,807C2C150,Australian Dollar,"UK Pound,Australian Dollar"
220541,807C34CD0,,UK Pound
220541,807C36910,,UK Pound
220541,807C382F0,UK Pound,
220541,807C43960,UK Pound,
220541,807C450A0,UK Pound,UK Pound
220541,807C46640,UK Pound,
220541,807C4E7B0,UK Pound,
220541,807C4FA00,UK Pound,UK Pound
220541,807C52E10,,UK Pound
220541,807C56C40,UK Pound,
220541,807C66710,,UK Pound
220541,807C69220,UK Pound,UK Pound
220541,807C6B7C0,UK Pound,UK Pound
220541,807C6B950,,UK Pound
220541,807C6E840,,UK Pound
220541,807C791F0,,UK Pound
220541,807DD9450,,UK Pound
220541,807DDE030,UK Pound,UK Pound
220541,807DDEAA0,UK Pound,
220541,807DE03D0,UK Pound,UK Pound
220541,807DEB050,,UK Pound
220541,807DECE90,UK Pound,
220541,807DEE2E0,UK Pound,
220541,807DF8400,UK Pound,UK Pound
220541,807E02C00,UK Pound,
220541,807E05450,UK Pound,UK Pound
220541,807E66190,UK Pound,
220541,807E6C740,UK Pound,UK Pound
220541,807E6E0B0,UK Pound,
220541,807E7BE70,,UK Pound
220541,807E9C1D0,,UK Pound
220541,807EA1EA0,UK Pound,UK Pound
220541,807ED8310,UK Pound,UK Pound
220541,807EE4B00,UK Pound,
220541,807EE7340,UK Pound,
220541,807EED350,,UK Pound
220541,807EED700,UK Pound,
220541,807EEDFA0,UK Pound,
220541,807F06600,,UK Pound
220541,807F85570,UK Pound,
220541,807FA5910,,UK Pound
220541,807FB13A0,,UK Pound
220541,807FB6C60,,UK Pound
220541,808016480,,UK Pound
220541,8080D37D0,UK Pound,
220541,8080E3FC0,,UK Pound
220541,8080E6350,UK Pound,UK Pound
220541,8080FEEC0,UK Pound,
220541,808275CC0,UK Pound,
220541,808277B00,UK Pound,
220541,80827A3C0,,UK Pound
220541,808289DE0,,UK Pound
220541,8082916B0,UK Pound,
220541,808298CB0,,UK Pound
220541,8082AB410,UK Pound,UK Pound
220541,8082AC810,UK Pound,
220541,8082BCEC0,UK Pound,UK Pound
220541,8082BE890,UK Pound,
220541,8082C06D0,UK Pound,UK Pound
220541,8082C1220,UK Pound,
220541,8082D5770,,UK Pound
220541,808344760,UK Pound,
220541,80835EEC0,UK Pound,
220541,808364320,,UK Pound
220541,8083757E0,UK Pound,
220541,808379DD0,,UK Pound
220541,80839A610,UK Pound,
220541,8083C1550,"US Dollar,UK Pound","UK Pound,US Dollar"
220541,8083ED6C0,UK Pound,UK Pound
220541,8083FE3D0,UK Pound,
220541,8083FFD60,UK Pound,
220541,80841B650,UK Pound,
220541,8084495F0,UK Pound,UK Pound
220541,80845DDA0,UK Pound,
220541,808472F90,,UK Pound
220541,8084A5DD0,,UK Pound
220541,8084DCB30,,UK Pound
220541,8084E05D0,UK Pound,UK Pound
220541,8085CE090,UK Pound,UK Pound
220541,8085D09E0,UK Pound,
220541,8085DA8A0,UK Pound,
220541,8085E4C10,,UK Pound
220541,808612A10,"UK Pound,Euro","UK Pound,Euro"
220541,8086175F0,,UK Pound
220541,80864DB70,,UK Pound
220541,808686AC0,UK Pound,
