Bank,Account,Receiving Currency,Payment Currency
6010,80E566130,US Dollar,
6010,80E74D6B0,,US Dollar
6010,80E79AED0,US Dollar,
6010,80EBAFC20,US Dollar,
6010,80EC4A220,,US Dollar
6010,80FBD5140,US Dollar,
6010,81039EF90,,US Dollar
6010,810E536E0,US Dollar,
6010,8118CCA40,US Dollar,
6010,811A11B70,US Dollar,
6010,811CC8170,US Dollar,
6010,812177D30,US Dollar,
6010,8121E91C0,US Dollar,
6010,81243AF60,,US Dollar
6010,812FAC880,,US Dollar
6010,813009C90,US Dollar,
6010,813082120,,US Dollar
6010,8130AB1A0,,US Dollar
6010,8130BF9B0,,US Dollar
6010,813363680,US Dollar,
6010,814390F20,US Dollar,
6030,8023F4770,,Euro
6030,8024E44C0,Euro,Euro
6030,8024FD3F0,Euro,
6030,802523050,,Euro
6030,8025249C0,Euro,Euro
6030,80256BE70,,Euro
6030,80256DBD0,Euro,
6030,802585EA0,Euro,
6030,8025C0690,Euro,Euro
6030,8025C7C10,,Euro
6030,80261EC70,,Euro
6030,8026310A0,,Euro
6030,802637AF0,,Euro
6030,8026550F0,Euro,
6030,802676420,,Euro
6030,802695700,Euro,
6030,8027208B0,Euro,
6030,802732F00,,Euro
6030,802780750,Euro,
6030,8028DE5F0,,Euro
6030,8028EC710,Euro,Euro
6030,802917B50,Euro,
6030,802917EC0,,Euro
6030,802959C90,Euro,
6030,80295F220,,Euro
6030,80298BF00,Euro,Euro
6030,80299A530,,Euro
6030,8029DA8A0,,Euro
6030,8029DBEE0,,Euro
6030,802A4CDC0,,Euro
6030,802B2B130,,Euro
6030,802BB09C0,Euro,
6030,802C9A060,,Euro
6030,802CA18E0,,Euro
6030,802D448E0,Euro,Euro
6030,802D490A0,Euro,Euro
6030,802D5C0B0,Euro,Euro
6030,802D73B30,Euro,
6030,802D7F530,,Euro
6030,802D96240,Euro,
6030,802DC08A0,Euro,
6030,802EC9BE0,Euro,
6030,802EFF780,Euro,
6030,802F05BD0,,Euro
6030,802F20C90,Euro,Euro
6030,802F271E0,Euro,
6030,802F2C5E0,,Euro
6030,802FA49B0,,Euro
6030,803209BB0,Euro,
6030,80322B910,,Euro
6030,8032753E0,Euro,
6030,803355D70,Euro,
6030,8033FECE0,,Euro
6030,80362C3D0,,Euro
6030,80372B2E0,Euro,
6030,803756700,Euro,
6030,803E83A30,,Euro
6030,803EA56A0,Euro,Euro
6030,8041C5E80,,Euro
6030,8042DBB70,Euro,Euro
6030,8042E1630,Euro,Euro
6030,8045C13A0,,Euro
6030,804843BB0,US Dollar,"Euro,US Dollar"
6030,80490F200,,Euro
6030,804924E40,,Euro
6030,804957D80,Euro,
6030,804ED37F0,,Euro
6030,804F57350,Euro,
6030,805119DA0,Euro,
6030,805134790,,Euro
6030,8051F8680,Euro,
6030,805270160,Euro,Euro
6030,80529E140,Euro,Euro
6030,8053E61C0,Euro,
6030,805412560,,Euro
6030,80558BC10,,Euro
6030,80574A230,Euro,
6030,80583E8D0,Euro,
6030,805AC5C40,Euro,
6030,805AD8F00,,Euro
6030,8063F1120,Euro,
6030,80672BD10,,Euro
6030,806752D70,,Euro
6030,8068D39C0,Euro,Euro
6030,806E56510,,Euro
6030,806E623C0,,Euro
6030,8072EFF80,Euro,
6030,8077BD980,Euro,
6030,8077E0E80,Euro,
6030,80783B810,,Euro
6030,8078B7C10,Euro,
6030,807964B00,,Euro
6030,80796F490,Euro,
6030,807A90180,Euro,
6030,807AD9B90,Euro,Euro
6030,807B69110,,Euro
6030,807C19860,Euro,
6030,807CDEF10,,Euro
6030,808023320,,Euro
6030,808191480,Euro,
6030,80819F040,,Euro
6030,8086087B0,,Euro
6030,808D55480,Euro,
6030,808DF4590,Euro,
6030,808DF8F90,Euro,
6030,808F15FD0,,Euro
6030,809281020,Euro,
6030,8093B6850,Euro,
6030,8093F65E0,Euro,
6030,8094025D0,Euro,
6030,8094069A0,Euro,
6030,80941B1F0,,Euro
6030,809C0E520,Euro,
6030,80AB586D0,Euro,
6030,80AF00DD0,Euro,
6030,80AF38DE0,,Euro
6030,80AF39600,Euro,
6030,80B311590,Euro,
6030,80B320EA0,,Euro
6030,80B3B37B0,Euro,
6030,80B5D99F0,,Euro
6030,80B7880F0,Euro,
6030,80BB085B0,Euro,
6030,80BB2BEF0,Euro,
6030,80C0A70B0,Euro,Euro
6030,80C37A060,Euro,Euro
6030,80C5A8770,,Euro
6030,80D36D850,Euro,
6030,80D3F0A40,Euro,
6030,80D401AD0,Euro,
6030,80DC926F0,Euro,
6030,80E39A2B0,Euro,
6030,80EBF3A00,Euro,
6030,80FB59300,Euro,
6030,810377C90,Euro,
6030,810443110,Euro,
6030,810DFA360,Euro,
6030,810F5C3B0,,Euro
6030,811051550,,Euro
6030,81160A9A0,Euro,
6030,811C6ECB0,Euro,
6030,812655830,Euro,
6030,8127459C0,,Euro
6030,81278CB00,Euro,
6030,812B3E990,Euro,
6030,8130023D0,Euro,
6030,81320F300,,Euro
6030,813BC5050,Euro,
6030,814522890,,Euro
6052,80205E210,,Euro
6052,802529BD0,,Euro
6052,802548170,,Euro
6052,802598870,,Euro
6052,8025DF3E0,Euro,
6052,8025E3090,,Euro
6052,8025FAD50,,Euro
6052,802606960,,Euro
6052,80261FD20,,Euro
6052,802634700,,Euro
6052,8027B4670,Euro,
6052,8027DE4F0,,Euro
6052,8028B6BE0,Euro,
6052,8028D7EE0,,Euro
6052,80296C580,,Euro
6052,8029853D0,,Euro
6052,802993E50,,Euro
6052,8029976D0,,Euro
6052,80299EF50,,Euro
6052,802A831B0,Euro,
6052,802BAC880,Euro,
6052,802BAF8A0,,Euro
6052,802BF20B0,,Euro
6052,802C89610,Euro,
6052,802D05E10,,Euro
6052,802D94F50,Euro,Euro
6052,802DF9D00,,Euro
6052,802E94FC0,Euro,Euro
6052,802F5C690,,Euro
6052,803214520,Euro,
6052,8032147B0,Euro,Euro
6052,8032DE220,Euro,
6052,8033DBB90,Euro,
6052,80345C820,Euro,
6052,8035327F0,Euro,
6052,803565C90,Euro,
6052,803718200,,Euro
6052,80375A120,,Euro
6052,803B9D2A0,,Euro
6052,803CFE650,Euro,
6052,803E39980,,Euro
6052,803E9ED40,Euro,
6052,8041C39C0,Euro,
6052,8041C5BA0,Euro,
6052,80425F9C0,,Euro
6052,80438A7B0,Euro,
6052,804398EC0,Euro,
6052,804697CF0,Euro,Euro
6052,8048B4010,,Euro
6052,8049121D0,Euro,
6052,804919DA0,,Euro
6052,804920130,,Euro
6052,804BFB5B0,,Euro
6052,804EDDEC0,Euro,
6052,804EE9800,Euro,Euro
6052,804F2C100,,Euro
6052,80574DF20,,Euro
6052,805CB1240,Euro,
6052,805E09620,Euro,
6052,806004BC0,,Euro
6052,8064F0750,Euro,Euro
6052,8067BE0E0,Euro,
6052,806827660,Euro,Euro
6052,806882060,Euro,Euro
6052,8068B8D50,Euro,
6052,80697B160,Euro,
6052,806E7AAB0,Euro,
6052,8070C21A0,,Euro
6052,807244ED0,Euro,
6052,8078AEB00,,Euro
6052,8079AFA80,Euro,
6052,807A4F200,"US Dollar,Euro","Euro,US Dollar"
6052,807AC10A0,Euro,
6052,807B23B80,Euro,
6052,807B27770,,Euro
6052,807B2BD60,,Euro
6052,807B4CDB0,Euro,
6052,807B9B400,Euro,
6052,807D69E00,Euro,Euro
6052,807DA0130,,Euro
6052,8082B6B40,,Euro
6052,8084B7950,,Euro
6052,808559F20,Euro,
6052,8089C5B60,Euro,
6052,808A6AE80,Euro,
6052,808F124E0,,Euro
6052,808F4A390,Euro,
6052,808F4D940,,Euro
6052,8091E2210,,Euro
6052,809470DB0,,Euro
6052,809774730,Euro,
6052,80A672CD0,,Euro
6052,80AB475A0,,Euro
6052,80AF49FF0,,Euro
6052,80B400030,,Euro
6052,80B44F720,Euro,Euro
6052,80B86D210,Euro,
6052,80B9A85D0,,Euro
6052,80B9E3440,Euro,Euro
6052,80B9F42C0,Euro,
6052,80BB59B80,Euro,
6052,80C8C7ED0,Euro,
6052,80CE74E50,Euro,
6052,80D133170,Euro,
6052,80D3BC510,,Euro
6052,80D3DAD50,Euro,
6052,80D52BCF0,Euro,
6052,80DFCFB90,,Euro
6052,80E68C8B0,Euro,
6052,80EBCF9C0,Euro,
6052,80FAC4350,Euro,
6052,81059C660,,Euro
6052,810BE30E0,,Euro
6052,810BF0BF0,Euro,
6052,810D90D60,Euro,
6052,810D95D10,Euro,
6052,810FE9F40,Euro,
6052,81104AA50,Euro,
6052,81109F5D0,Euro,
6052,8110C91B0,Euro,
6052,81111FD40,Euro,
6052,8112F4170,Euro,
6052,81144E210,,Euro
6052,81163A860,Euro,
6052,81171CAE0,Euro,
6052,8120EC510,,Euro
6052,812167E00,Euro,
6052,81252BEB0,Euro,
6052,8125B98D0,Euro,
6052,812959F90,Euro,
6052,812990330,Euro,
6052,812AD1FC0,Euro,
6052,812FF5640,Euro,
6052,81392F8C0,Euro,
6052,813AF0BF0,Euro,
6075,801441BA0,US Dollar,
6075,802400560,US Dollar,
6075,80241BD20,,US Dollar
6075,8024524A0,US Dollar,US Dollar
6075,802487210,,US Dollar
6075,802491880,,US Dollar
6075,80249FBD0,,US Dollar
6075,8024A5EE0,US Dollar,US Dollar
6075,8024C6B80,,US Dollar
6075,8024C6BD0,US Dollar,US Dollar
6075,802561C40,,US Dollar
6075,8025C34F0,US Dollar,
6075,8026A3130,US Dollar,US Dollar
6075,80276B330,US Dollar,US Dollar
6075,8027714D0,US Dollar,
6075,8027C4120,US Dollar,US Dollar
6075,8027D6210,,US Dollar
6075,80286E280,US Dollar,
6075,80286FF20,US Dollar,
6075,802872530,,US Dollar
6075,80293D660,,US Dollar
6075,802974110,US Dollar,
6075,802A14BF0,US Dollar,US Dollar
6075,802A1EAA0,US Dollar,
6075,802AA3890,US Dollar,
6075,802AED530,US Dollar,US Dollar
6075,802B0E9D0,US Dollar,US Dollar
6075,802B5EC80,US Dollar,
6075,802CD6E20,,US Dollar
6075,802CD73C0,,US Dollar
6075,802E4ABD0,US Dollar,
6075,802E6E910,US Dollar,US Dollar
6075,802EE2A00,US Dollar,
6075,802EF3740,US Dollar,
6075,803284A60,US Dollar,US Dollar
6075,803287B70,,US Dollar
6075,8032CD040,Rupee,"US Dollar,Rupee"
6075,8032E50A0,,US Dollar
6075,803310000,US Dollar,US Dollar
6075,8033FA550,,US Dollar
6075,8034C1C40,US Dollar,
6075,8034E78E0,US Dollar,
6075,8034E9AA0,,US Dollar
6075,80357D310,,US Dollar
6075,8035FCD50,,US Dollar
6075,803901C20,,US Dollar
6075,803933710,US Dollar,
6075,803A0C890,,US Dollar
6075,803A68A00,US Dollar,
6075,803A83D70,US Dollar,
6075,803AC2460,US Dollar,
6075,803B97AE0,US Dollar,
6075,803BF4C70,US Dollar,
6075,803C124D0,US Dollar,
6075,803C5E410,US Dollar,
6075,803E27690,,US Dollar
6075,804000DD0,US Dollar,US Dollar
6075,804092BD0,US Dollar,US Dollar
6075,8040B9340,,US Dollar
6075,804191C00,,US Dollar
6075,8041F5630,,US Dollar
6075,804458D00,Canadian Dollar,"US Dollar,Canadian Dollar"
6075,80445C8A0,US Dollar,
6075,804507350,US Dollar,
6075,8045BC960,,US Dollar
6075,8045BE790,,US Dollar
6075,804750A80,US Dollar,
6075,804854EE0,,US Dollar
6075,8049776C0,,US Dollar
6075,804DD3E60,,US Dollar
6075,804E28410,US Dollar,
6075,804E3F0E0,US Dollar,
6075,804EE62E0,US Dollar,US Dollar
6075,804F2A430,US Dollar,US Dollar
6075,80509DBE0,US Dollar,US Dollar
6075,805157EC0,US Dollar,
6075,8051927B0,"Swiss Franc,Yuan","US Dollar,Swiss Franc,Yuan"
6075,805312000,US Dollar,
6075,8053E1AE0,Euro,"US Dollar,Euro"
6075,8054142E0,US Dollar,
6075,805937880,US Dollar,US Dollar
6075,80593EC70,,US Dollar
6075,805ABBEE0,US Dollar,
6075,805B8B770,,US Dollar
6075,805BB8170,US Dollar,US Dollar
6075,805DD27C0,US Dollar,US Dollar
6075,805E93390,US Dollar,US Dollar
6075,8063D0D10,US Dollar,US Dollar
6075,8063DD5C0,US Dollar,
6075,806407F70,,US Dollar
6075,8066DE200,US Dollar,US Dollar
6075,8066F9480,,US Dollar
6075,806A83E40,US Dollar,
6075,806C4E630,US Dollar,
6075,806CFADB0,,US Dollar
6075,806ED7870,US Dollar,
6075,8070FA1D0,US Dollar,
6075,807190B40,US Dollar,
6075,8072DEA40,US Dollar,
6075,8072EDB70,,US Dollar
6075,807328630,,US Dollar
6075,80777A140,US Dollar,
6075,807803590,,US Dollar
6075,807C493E0,US Dollar,
6075,807CB5F40,US Dollar,
6075,807F44AC0,,US Dollar
6075,807F5DDD0,,US Dollar
6075,8083506A0,,US Dollar
6075,8086F4CD0,US Dollar,US Dollar
6075,808899D80,US Dollar,US Dollar
6075,8089C33C0,US Dollar,
6075,8091FC500,US Dollar,
6075,8093D0780,,US Dollar
6075,80945FFB0,US Dollar,
6075,80979D910,,US Dollar
6075,80990F630,US Dollar,
6075,809C54AB0,"Bitcoin,US Dollar",
6075,809C54AB1,,"US Dollar,Bitcoin"
6075,80A06D490,US Dollar,
6075,80A0DAE70,US Dollar,US Dollar
6075,80A4B72C0,US Dollar,
6075,80A821480,,US Dollar
6075,80AB21720,US Dollar,
6075,80AC0FF70,US Dollar,
6075,80AE0E900,US Dollar,
6075,80B0924C0,US Dollar,US Dollar
6075,80B338C70,US Dollar,
6075,80B346890,US Dollar,US Dollar
6075,80B406150,US Dollar,
6075,80B69C880,,US Dollar
6075,80B6C1930,US Dollar,
6075,80B9093A0,,US Dollar
6075,80B9B6D40,,US Dollar
6075,80BACE5E0,,US Dollar
6075,80BD9E3A0,US Dollar,
6075,80C004300,US Dollar,
6075,80C2B97E0,US Dollar,
6075,80C389150,,US Dollar
6075,80C49AA70,US Dollar,
6075,80C6FBA50,US Dollar,
6075,80C702910,,US Dollar
6075,80C808890,US Dollar,
6075,80CD83E50,US Dollar,
6075,80CEFA740,US Dollar,
6075,80D275470,US Dollar,
6075,80D67AC40,US Dollar,US Dollar
6075,80D94B0B0,,US Dollar
6075,80D977E40,,US Dollar
6075,80E05C1A0,,US Dollar
6075,80E0FB270,US Dollar,
6075,80E15B410,US Dollar,
6075,80E3DF000,,US Dollar
6075,80E6A7CA0,US Dollar,
6075,810745640,,US Dollar
6075,810ACA970,,US Dollar
6075,810DE6080,US Dollar,
6075,811A0FD70,US Dollar,
6075,8122ECEF0,US Dollar,
6075,8124C9E90,US Dollar,
6075,812574510,,US Dollar
6075,81271AD50,US Dollar,
6075,812D359B0,US Dollar,
6075,812D3F810,US Dollar,
6075,812FBFB70,US Dollar,
6075,8135A3700,US Dollar,
6075,813A691D0,US Dollar,
6075,8141AB710,US Dollar,US Dollar
6129,801568ED0,,US Dollar
6129,8025319B0,US Dollar,
6129,802533950,US Dollar,US Dollar
6129,80259F490,,US Dollar
6129,802652CF0,US Dollar,
6129,8026899B0,US Dollar,
6129,8026A7FF0,,US Dollar
6129,802817930,US Dollar,
6129,802817980,,US Dollar
6129,802818F30,,US Dollar
6129,802843520,US Dollar,
6129,80284F6F0,US Dollar,
6129,80285C690,"US Dollar,Australian Dollar","US Dollar,Australian Dollar"
6129,8028ED270,,US Dollar
6129,802B26320,,US Dollar
6129,802B8C6E0,US Dollar,
6129,802BDA420,,US Dollar
6129,802D2C030,,US Dollar
6129,802EDEE50,US Dollar,
6129,802F8DD20,US Dollar,
6129,8031384B0,US Dollar,
6129,803188880,US Dollar,US Dollar
6129,8032B3480,,US Dollar
6129,803383740,US Dollar,
6129,803444860,US Dollar,
6129,80345EB50,US Dollar,US Dollar
6129,803512FB0,,US Dollar
6129,8035205E0,US Dollar,
6129,80353EC00,,US Dollar
6129,80358BC90,"US Dollar,Shekel","US Dollar,Shekel"
6129,8035C1560,US Dollar,
6129,8035ED2A0,US Dollar,
6129,8035EF100,US Dollar,US Dollar
6129,803745F80,US Dollar,
6129,8037B8790,US Dollar,
6129,8039B54D0,,US Dollar
6129,8039D1B20,,US Dollar
6129,803ADEDD0,,US Dollar
6129,803AF6130,US Dollar,
6129,803E17FC0,,US Dollar
6129,803E27640,Ruble,"US Dollar,Ruble"
6129,803E2B560,US Dollar,
6129,803E4D2C0,US Dollar,
6129,803FF4E70,US Dollar,
6129,804016590,,US Dollar
6129,80401A6C0,US Dollar,
6129,8040CFCB0,US Dollar,
6129,80427FE00,,US Dollar
6129,8043C3810,US Dollar,
6129,804839400,US Dollar,
6129,8048704D0,US Dollar,US Dollar
6129,80493B450,,US Dollar
6129,804974F20,US Dollar,
6129,804BD9460,US Dollar,US Dollar
6129,804CD00B0,US Dollar,US Dollar
6129,804E166F0,US Dollar,
6129,8050E1A10,,US Dollar
6129,80511F370,US Dollar,
6129,80515E0B0,US Dollar,
6129,8052B6AA0,US Dollar,US Dollar
6129,8052FF080,US Dollar,US Dollar
6129,8053DEA00,,US Dollar
6129,805592110,,US Dollar
6129,8055AEC60,US Dollar,
6129,805AE4080,US Dollar,
6129,805B8AAD0,,US Dollar
6129,805B964B0,,US Dollar
6129,805BB3AB0,,US Dollar
6129,805F3CCB0,,US Dollar
6129,80602DCB0,US Dollar,
6129,806272270,,US Dollar
6129,8062C25A0,US Dollar,
6129,8063D92F0,US Dollar,
6129,80643B080,US Dollar,
6129,8065F9380,US Dollar,US Dollar
6129,80664B0A0,US Dollar,
6129,806693570,US Dollar,US Dollar
6129,806A5FFF0,,US Dollar
6129,806B5C130,US Dollar,
6129,806F210C0,US Dollar,
6129,806F4CC00,US Dollar,
6129,8070FA130,,US Dollar
6129,80721F170,,US Dollar
6129,80728CAA0,US Dollar,US Dollar
6129,807331910,US Dollar,
6129,8079C5D10,US Dollar,US Dollar
6129,8079FEDB0,,US Dollar
6129,807D766B0,US Dollar,
6129,807EAC4B0,US Dollar,
6129,807EB1500,,US Dollar
6129,807F0BD00,,US Dollar
6129,807F53B40,,US Dollar
6129,8081F78D0,US Dollar,
6129,8082CE8E0,,US Dollar
6129,8082DBBE0,US Dollar,
6129,8087356B0,US Dollar,
6129,80875C230,,US Dollar
6129,8089EAC60,US Dollar,
6129,808A97F90,US Dollar,
6129,808CFA470,US Dollar,
6129,808D62D60,,US Dollar
6129,8091EE5C0,US Dollar,
6129,809327360,US Dollar,
6129,80988ED40,US Dollar,
6129,80990B980,US Dollar,
6129,809938690,US Dollar,
6129,809A32FB0,US Dollar,
6129,809C04120,US Dollar,
6129,809FCF310,,US Dollar
6129,80A22B010,,US Dollar
6129,80ACA6330,,US Dollar
6129,80ACE9D10,"Shekel,US Dollar","US Dollar,Shekel"
6129,80AE97A10,US Dollar,
6129,80AEA70C0,US Dollar,
6129,80AEC75C0,US Dollar,US Dollar
6129,80B0AD510,US Dollar,
6129,80B48F520,,US Dollar
6129,80B4C4290,,US Dollar
6129,80B7B5FC0,US Dollar,
6129,80B82A670,,US Dollar
6129,80BAC8300,US Dollar,
6129,80BC04490,US Dollar,
6129,80BE55450,US Dollar,
6129,80BF2B930,US Dollar,
6129,80BFDBAE0,US Dollar,US Dollar
6129,80C098690,,US Dollar
6129,80C13F460,US Dollar,
6129,80C676800,US Dollar,
6129,80C6C4300,US Dollar,
6129,80C6E83A0,US Dollar,
6129,80C805E20,US Dollar,
6129,80CBC0B30,US Dollar,
6129,80CBD4330,US Dollar,
6129,80D069560,US Dollar,
6129,80D126E70,US Dollar,
6129,80D189890,US Dollar,
6129,80D229C10,US Dollar,
6129,80D2931B0,,US Dollar
6129,80DC85850,US Dollar,
6129,80DE9D5E0,,US Dollar
6129,80DF5AC90,US Dollar,
6129,80E147A60,,US Dollar
6129,80E74B9C0,US Dollar,
6129,80ED4DB40,US Dollar,
6129,80EDA8EC0,US Dollar,
6129,80EFE6250,US Dollar,
6129,80F4D9DA0,US Dollar,
6129,80FC82070,,US Dollar
6129,810266430,,US Dollar
6129,8103805A0,US Dollar,
6129,810408DE0,US Dollar,
6129,81056E060,,US Dollar
6129,8106933C0,US Dollar,
6129,8106E8850,US Dollar,
6129,8107692A0,US Dollar,
6129,810E828E0,US Dollar,US Dollar
6129,81173C070,US Dollar,
6129,81178C3D0,US Dollar,
6129,811ECBF70,US Dollar,
6129,812328F40,US Dollar,
6129,81243AE70,,US Dollar
6129,812898270,US Dollar,
6129,8129B0E50,US Dollar,
6129,812B75F60,US Dollar,
6129,81311B500,US Dollar,
6129,8131A97A0,,US Dollar
6129,8132FC010,US Dollar,
6129,8134C5650,US Dollar,
6129,81365F430,US Dollar,
6129,813BAE180,US Dollar,
6129,8141C3220,US Dollar,
6156,8025340F0,US Dollar,
6156,8025AF680,,US Dollar
6156,802851DB0,US Dollar,
6156,802A1FDC0,,US Dollar
6156,802ABF600,,US Dollar
6156,802AE7780,,US Dollar
6156,802B94380,US Dollar,US Dollar
6156,802BD1CF0,US Dollar,
6156,802C27D80,,US Dollar
6156,802E42C50,US Dollar,US Dollar
6156,802E8F120,,US Dollar
6156,802EED170,,US Dollar
6156,802F2FD40,US Dollar,
6156,802F9FFB0,US Dollar,US Dollar
6156,803064A70,US Dollar,
6156,803067710,,US Dollar
6156,803243C30,,US Dollar
6156,80326D450,US Dollar,
6156,8033069D0,US Dollar,
6156,8033AADA0,,US Dollar
6156,8034C9EC0,US Dollar,
6156,8034DBB10,,US Dollar
6156,8034ED450,,US Dollar
6156,80357CE90,US Dollar,US Dollar
6156,803588660,US Dollar,
6156,8035EA460,,US Dollar
6156,803639240,US Dollar,
6156,80363EA70,US Dollar,
6156,803776860,US Dollar,
6156,80377A210,,US Dollar
6156,80395EF80,,US Dollar
6156,803A90E00,US Dollar,US Dollar
6156,803BE3580,US Dollar,
6156,803D79B20,US Dollar,
6156,8041D89A0,US Dollar,US Dollar
6156,8042EA660,US Dollar,
6156,8043C6AD0,US Dollar,
6156,804433300,,US Dollar
6156,8048C4330,,US Dollar
6156,8049544C0,Mexican Peso,"US Dollar,Mexican Peso"
6156,804B6DA60,US Dollar,
6156,804EB6150,,US Dollar
6156,804FC3950,US Dollar,
6156,80508E8D0,US Dollar,
6156,8051C1BE0,US Dollar,
6156,8051F3E00,US Dollar,US Dollar
6156,8051FE6C0,,US Dollar
6156,8052E39D0,US Dollar,US Dollar
6156,8056E7D40,US Dollar,
6156,8057B5150,US Dollar,
6156,805938640,US Dollar,US Dollar
6156,805A65630,US Dollar,
6156,805AA80C0,US Dollar,
6156,805ADA580,US Dollar,
6156,805BBD4F0,,US Dollar
6156,805DE4390,,US Dollar
6156,805FF2F80,,US Dollar
6156,8063E4B30,US Dollar,
6156,8065C6A30,,US Dollar
6156,8066AFDC0,US Dollar,
6156,806704A80,,US Dollar
6156,806723040,US Dollar,US Dollar
6156,80676DDB0,US Dollar,
6156,8067C84F0,US Dollar,
6156,80681E970,US Dollar,US Dollar
6156,8068549D0,,US Dollar
6156,806CE95C0,US Dollar,
6156,806CF9CF0,,US Dollar
6156,806D267A0,US Dollar,
6156,806EFD560,US Dollar,
6156,8070ACCA0,US Dollar,
6156,807430A90,,US Dollar
6156,807575F00,,US Dollar
6156,8075E9540,,US Dollar
6156,8075F11A0,,US Dollar
6156,80763AF80,US Dollar,
6156,80771A190,US Dollar,
6156,8079DD2B0,,US Dollar
6156,807D16A50,,US Dollar
6156,807D668B0,,US Dollar
6156,80851CB00,,US Dollar
6156,8085FA220,US Dollar,
6156,8086D0A80,US Dollar,
6156,80893FED0,US Dollar,
6156,8089ADF80,,US Dollar
6156,808A8FD30,,US Dollar
6156,808D2EF40,US Dollar,
6156,808D58FA0,US Dollar,
6156,808F92DC0,US Dollar,
6156,808FE4350,US Dollar,
6156,80913BD80,US Dollar,
6156,80935BC90,US Dollar,
6156,809758F30,US Dollar,
6156,8098B1950,US Dollar,
6156,8099F17C0,US Dollar,US Dollar
6156,809BE9230,US Dollar,
6156,809C24580,,US Dollar
6156,809FD3EC0,,US Dollar
6156,80A000060,US Dollar,
6156,80A0F2340,US Dollar,
6156,80A2BAAE0,,US Dollar
6156,80A33B1E0,US Dollar,
6156,80A3495B0,,US Dollar
6156,80A460A40,US Dollar,
6156,80A4CFAF0,US Dollar,
6156,80A711E50,US Dollar,
6156,80AD42410,US Dollar,
6156,80AE22270,US Dollar,
6156,80AEFBD90,,US Dollar
6156,80AF4B2F0,US Dollar,
6156,80B563DB0,,US Dollar
6156,80B8E3630,US Dollar,
6156,80BEE00A0,,US Dollar
6156,80C31DEC0,,US Dollar
6156,80C3364A0,US Dollar,
6156,80C6D5240,,US Dollar
6156,80CBDA520,US Dollar,
6156,80CD7DED0,US Dollar,
6156,80D052510,US Dollar,
6156,80D200950,US Dollar,
6156,80D3FFE30,US Dollar,
6156,80D413780,US Dollar,
6156,80D4FB400,,US Dollar
6156,80D5604E0,,US Dollar
6156,80DD1EC80,US Dollar,
6156,80DDDF720,US Dollar,
6156,80DDED490,US Dollar,
6156,80E4937D0,US Dollar,
6156,80E6C15A0,US Dollar,
6156,80ED29630,US Dollar,
6156,80F0D5A20,US Dollar,
6156,80F334670,,US Dollar
6156,80F3D54C0,,US Dollar
6156,80F6888D0,US Dollar,
6156,80FAC1130,US Dollar,
6156,80FE2FBA0,,US Dollar
6156,80FE46F00,,US Dollar
6156,80FE74D60,US Dollar,
6156,8103EE760,,US Dollar
6156,81053F610,US Dollar,US Dollar
6156,8105C5E80,US Dollar,
6156,810ABF260,US Dollar,
6156,810B33DB0,US Dollar,
6156,811346330,US Dollar,
6156,811523920,US Dollar,US Dollar
6156,8117FB9A0,,US Dollar
6156,811A58940,US Dollar,US Dollar
6156,811C0A000,US Dollar,
6156,812176030,,US Dollar
6156,8121A2030,US Dollar,
6156,812677DF0,US Dollar,
6156,812B6D890,US Dollar,
6156,812D322B0,US Dollar,
6156,81311BEF0,,US Dollar
6156,81324ACE0,US Dollar,
6156,8132F6B10,,US Dollar
6156,813358070,US Dollar,
6156,81337AFE0,,US Dollar
6156,81407CEC0,US Dollar,
6156,81419F7B0,US Dollar,
6156,8145D4720,US Dollar,
6179,801444370,US Dollar,US Dollar
6179,801444480,US Dollar,US Dollar
6179,80144E670,US Dollar,
6179,80249D960,US Dollar,US Dollar
6179,80276E8D0,US Dollar,
6179,802774190,,US Dollar
6179,802774560,,US Dollar
6179,8027D4D50,,US Dollar
6179,8028777B0,,US Dollar
6179,802877800,,US Dollar
6179,802AB82C0,US Dollar,
6179,802B8D210,US Dollar,US Dollar
6179,802C54750,US Dollar,
6179,802CB1340,US Dollar,US Dollar
6179,802CC0B80,US Dollar,
6179,802CE2010,US Dollar,
6179,802DAA170,,US Dollar
6179,802E84F40,,US Dollar
6179,802E8BE70,,US Dollar
6179,803194E20,,US Dollar
6179,803360BD0,,US Dollar
6179,8033805B0,,US Dollar
6179,803390DC0,,US Dollar
6179,803432540,,US Dollar
6179,8035E7D40,,US Dollar
6179,8035FD260,US Dollar,
6179,803634320,,US Dollar
6179,80363A3F0,US Dollar,US Dollar
6179,803747350,,US Dollar
6179,8037720C0,,US Dollar
6179,803797830,,US Dollar
6179,8037A8960,US Dollar,US Dollar
6179,80396BFF0,US Dollar,US Dollar
6179,803A046A0,US Dollar,US Dollar
6179,803AC67E0,US Dollar,US Dollar
6179,803AF7740,,US Dollar
6179,803BCCB10,,US Dollar
6179,803C04800,US Dollar,US Dollar
6179,803C88C60,"US Dollar,Euro","US Dollar,Euro"
6179,803CAA5A0,US Dollar,
6179,803D43820,US Dollar,
6179,803E18200,US Dollar,US Dollar
6179,803E4D500,,US Dollar
6179,8041FFB60,US Dollar,
6179,8043AC0E0,US Dollar,US Dollar
6179,80479F2F0,,US Dollar
6179,804BB6FE0,US Dollar,
6179,804DE50F0,US Dollar,US Dollar
6179,804ECF070,US Dollar,US Dollar
