Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.04,8019B3750,801A60D70,13742.23,US Dollar,13742.23,US Dollar,
10-09-2022 0.25,8019B3750,801A60D70,7466.05,US Dollar,7466.05,US Dollar,
10-09-2022 0.06,801A63330,81286B560,137.43,US Dollar,137.43,US Dollar,
10-09-2022 0.06,801A42560,80A571930,5.64,US Dollar,5.64,US Dollar,
10-09-2022 0.25,801A44D40,8139777C0,36.04,US Dollar,36.04,US Dollar,
10-09-2022 0.08,801A51290,80897A100,9.17,US Dollar,9.17,US Dollar,
10-09-2022 0.28,801A1F3C0,803B9EA80,9.66,US Dollar,9.66,US Dollar,
10-09-2022 0.04,801A179B0,802427C30,18.79,US Dollar,18.79,US Dollar,
10-09-2022 0.07,80197B850,801A78480,1354.34,US Dollar,1354.34,US Dollar,
10-09-2022 0.10,80197B850,801A78480,572.99,US Dollar,572.99,US Dollar,
10-09-2022 0.22,801A89A50,809A67AB0,716.54,US Dollar,716.54,US Dollar,
10-09-2022 0.28,801A9DD10,801E78FB0,22.26,US Dollar,22.26,US Dollar,
10-09-2022 0.00,801A9ACC0,807F91570,44.81,US Dollar,44.81,US Dollar,
10-09-2022 0.28,801A9AFD0,8133E24C0,110.36,US Dollar,110.36,US Dollar,
10-09-2022 0.24,801AD4D10,809B56D80,456.52,US Dollar,456.52,US Dollar,
10-09-2022 0.24,801AD9DE0,80D8BE430,15.33,US Dollar,15.33,US Dollar,
10-09-2022 0.05,800903150,801ADA890,4404.93,US Dollar,4404.93,US Dollar,
10-09-2022 0.18,800903150,801ADA890,1070.73,US Dollar,1070.73,US Dollar,
10-09-2022 0.06,801B34240,80E006A90,9.76,US Dollar,9.76,US Dollar,
10-09-2022 0.25,801B0C870,80DDBD4E0,136.85,US Dollar,136.85,US Dollar,
10-09-2022 0.02,801B0D040,80DDBD4E0,186.71,US Dollar,186.71,US Dollar,
10-09-2022 0.15,801B1EA20,812914CC0,70.3,US Dollar,70.3,US Dollar,
10-09-2022 0.04,801B210D0,804995330,93.73,US Dollar,93.73,US Dollar,
10-09-2022 0.27,801B4CA00,80DDBD4E0,34.04,US Dollar,34.04,US Dollar,
10-09-2022 0.05,801B4DA40,80C910520,195.89,US Dollar,195.89,US Dollar,
10-09-2022 0.01,801B63140,8132E7030,37.97,US Dollar,37.97,US Dollar,
10-09-2022 0.16,801B62580,8140767F0,33.55,US Dollar,33.55,US Dollar,
10-09-2022 0.01,801B626C0,802074B20,29.25,US Dollar,29.25,US Dollar,
10-09-2022 0.22,801B6EEE0,801B79F00,17.12,US Dollar,17.12,US Dollar,
10-09-2022 0.01,801B74710,80AB31C60,44.08,US Dollar,44.08,US Dollar,
10-09-2022 0.16,801B78610,80F8A53F0,36.57,US Dollar,36.57,US Dollar,
10-09-2022 0.10,800056CB0,801BB7120,283.08,US Dollar,283.08,US Dollar,
10-09-2022 0.00,800056CB0,801BB7120,437.17,US Dollar,437.17,US Dollar,
10-09-2022 0.03,801BAF390,80D936940,15.52,US Dollar,15.52,US Dollar,
10-09-2022 0.06,801BB89D0,808981730,169.51,US Dollar,169.51,US Dollar,
10-09-2022 0.01,800B26190,801BCE750,81.92,US Dollar,81.92,US Dollar,
10-09-2022 0.04,800B26190,801BCE750,150.37,US Dollar,150.37,US Dollar,
10-09-2022 0.11,801BE4A70,81267C100,74.68,US Dollar,74.68,US Dollar,
10-09-2022 0.06,801BD74E0,80B861390,64.0,US Dollar,64.0,US Dollar,
10-09-2022 0.29,8013E3B70,80171E6E0,35.32,US Dollar,35.32,US Dollar,
10-09-2022 0.25,8013E3B70,80171E6E0,112.1,US Dollar,112.1,US Dollar,
10-09-2022 0.10,801C346E0,805937640,46.16,US Dollar,46.16,US Dollar,
10-09-2022 0.28,801C34870,80DC72890,85.04,US Dollar,85.04,US Dollar,
10-09-2022 0.22,801C38E40,80FF29BF0,28.04,US Dollar,28.04,US Dollar,
10-09-2022 0.03,801B637C0,801C43B00,36.5,US Dollar,36.5,US Dollar,
10-09-2022 0.25,801B637C0,801C43B00,174.42,US Dollar,174.42,US Dollar,
10-09-2022 0.24,801BF5240,8062BFD20,28.45,US Dollar,28.45,US Dollar,
10-09-2022 0.22,801C3C650,801D42B30,19.48,US Dollar,19.48,US Dollar,
10-09-2022 0.11,801C3D2C0,801D42140,17.96,US Dollar,17.96,US Dollar,
10-09-2022 0.22,801C40740,803D69780,43.09,US Dollar,43.09,US Dollar,
10-09-2022 0.11,801C41790,803D69780,12.75,US Dollar,12.75,US Dollar,
10-09-2022 0.15,801C4CFA0,8081E9250,24.09,US Dollar,24.09,US Dollar,
10-09-2022 0.08,801C4E5B0,8138F9560,19.58,US Dollar,19.58,US Dollar,
10-09-2022 0.04,100428660,80177CC50,373.73,US Dollar,373.73,US Dollar,
10-09-2022 0.02,100428660,80177CC50,145.99,US Dollar,145.99,US Dollar,
10-09-2022 0.03,801CA87E0,80B9931B0,24.48,US Dollar,24.48,US Dollar,
10-09-2022 0.00,801CB5890,805EB69A0,23.53,US Dollar,23.53,US Dollar,
10-09-2022 0.14,801CBD470,80BDC3B40,105.2,US Dollar,105.2,US Dollar,
10-09-2022 0.24,8011AD450,801CA74B0,1881.12,US Dollar,1881.12,US Dollar,
10-09-2022 0.25,8011AD450,801CA74B0,1113.24,US Dollar,1113.24,US Dollar,
10-09-2022 0.24,801CA7940,80020AC30,222.42,US Dollar,222.42,US Dollar,
10-09-2022 0.11,8008B0380,801CFDFA0,24.09,US Dollar,24.09,US Dollar,
