Bank,Account,Receiving_currency,Payment_currency
152416,813CB2921,,Bitcoin
152416,813CB3671,Bitcoin,Bitcoin
152416,813CC71C1,Bitcoin,
152416,813CCA3E1,,Bitcoin
152416,813CCEEE1,Bitcoin,Bitcoin
152416,813CD21B1,Bitcoin,
152416,813CD5FB1,Bitcoin,Bitcoin
152416,813CDC931,,Bitcoin
152416,813CDCC11,Bitcoin,Bitcoin
152416,813CE2371,Bitcoin,Bitcoin
152416,813CE8421,,Bitcoin
152416,813CEB141,Bitcoin,Bitcoin
152416,813D04621,Bitcoin,
152416,813D065D1,Bitcoin,
152416,813D0A261,Bitcoin,
152416,813D12711,,Bitcoin
152416,813D3DC11,Bitcoin,
152416,813D453F1,,Bitcoin
152416,813D4A1C1,,Bitcoin
152416,813D514A1,Bitcoin,
152416,813D52521,,Bitcoin
152416,813D52CD1,Bitcoin,
152416,813D557A1,Bitcoin,Bitcoin
152416,813D58911,Bitcoin,
152416,813D59AE1,Bitcoin,
152416,813D5E491,,Bitcoin
152416,813D62A41,,Bitcoin
152416,813D66B31,,Bitcoin
152416,813D7CD61,Bitcoin,
152416,813D882D1,Bitcoin,Bitcoin
152416,813D90171,Bitcoin,Bitcoin
152416,813D904A1,Bitcoin,
152416,813D97EC1,Bitcoin,
152416,813D9CDA1,Bitcoin,
152416,813DA7881,,Bitcoin
152416,813DBF441,Bitcoin,
152416,813DBFC61,Bitcoin,
152416,813DC02A1,Bitcoin,
152416,813DC6C11,,Bitcoin
152416,813DCB1B1,,Bitcoin
152416,813DCEC91,Bitcoin,
152416,813DD4B01,Bitcoin,
152416,813DDFA11,Bitcoin,
152416,813DE9DF1,,Bitcoin
152416,813DEE3F1,,Bitcoin
152416,813E0B811,Bitcoin,
152416,813E106A1,Bitcoin,
152416,813E24591,,Bitcoin
152416,813E3DBD1,Bitcoin,Bitcoin
152416,813E3EDE1,,Bitcoin
152416,813E3F4E1,,Bitcoin
152416,813E53251,Bitcoin,
152416,813E55701,Bitcoin,
152416,813EAD7D1,Bitcoin,Bitcoin
152416,813EAF4F1,Bitcoin,
152416,813EC7F81,Bitcoin,
152416,813F435F1,,Bitcoin
152416,813F47271,,Bitcoin
152416,813F5EF91,Bitcoin,
152416,813F65851,Bitcoin,Bitcoin
152416,813F7A911,Bitcoin,
152416,813FA3461,,Bitcoin
152416,813FA7BA1,,Bitcoin
152416,813FA7DC1,Bitcoin,
152416,813FFF0C1,Bitcoin,
152416,814001931,,Bitcoin
152416,81400FC01,,Bitcoin
152416,8140344C1,Bitcoin,
152416,8140503E1,Bitcoin,
152416,814052681,Bitcoin,
152416,814073701,,Bitcoin
152416,8140991C1,,Bitcoin
152416,81409B1F1,,Bitcoin
152416,8140B1781,,Bitcoin
152416,8140CF441,,Bitcoin
152416,8140D2F91,,Bitcoin
152416,8140D6A61,Bitcoin,
152416,814116271,,Bitcoin
152416,81411FD71,Bitcoin,
152416,8141256E1,Bitcoin,
152416,814133F61,Bitcoin,
152416,81413A3D1,Bitcoin,
152416,81413ABF1,Bitcoin,
152416,81413E191,Bitcoin,
152416,814145A61,Bitcoin,
152416,81423F1F1,,Bitcoin
152416,81427C051,Bitcoin,
152416,8142859E1,,Bitcoin
152416,8142C0071,Bitcoin,
152416,8142EA821,Bitcoin,
152416,814322B01,Bitcoin,
152416,814327C71,Bitcoin,
152416,814330CF1,,Bitcoin
152416,814345F91,Bitcoin,
152416,8143542D1,,Bitcoin
152416,8143720E1,Bitcoin,Bitcoin
152416,81437D971,,Bitcoin
152416,8143BCAC1,Bitcoin,Bitcoin
152416,8143D3461,Bitcoin,
152416,81443F1A1,,Bitcoin
152416,81453FFD1,Bitcoin,
152416,814570E01,Bitcoin,
152416,81457F111,,Bitcoin
152416,814607A91,Bitcoin,
152416,81461F331,Bitcoin,
152416,8146530E1,Bitcoin,
152416,814686FD1,,Bitcoin
152416,814699751,Bitcoin,
152416,8146D97E1,Bitcoin,
152416,8146E20F1,,Bitcoin
152416,8146E4A91,Bitcoin,
152416,81470EB11,Bitcoin,
152416,814768E11,Bitcoin,
152416,81476A9E1,Bitcoin,
152416,814774DA1,,Bitcoin
152416,81477F8E1,Bitcoin,
152416,8147A2D11,,Bitcoin
152416,8147DA0D1,Bitcoin,
152416,8147E49B1,,Bitcoin
152416,8147E7A61,Bitcoin,
152416,8147EDD71,Bitcoin,
152416,814864581,Bitcoin,
152416,814890831,Bitcoin,
152416,8148C57A1,Bitcoin,
152416,8148CE401,Bitcoin,
152416,8148DAC41,Bitcoin,
152416,814921C51,Bitcoin,
152416,814924C01,,Bitcoin
152416,81492D411,Bitcoin,
152416,81495D141,Bitcoin,
152627,81375D571,Bitcoin,
152627,81375D841,Bitcoin,Bitcoin
152627,81375DEC1,,Bitcoin
152627,8137615F1,Bitcoin,Bitcoin
152627,8137619E1,Bitcoin,
152627,813763F81,,Bitcoin
152627,813766B71,Bitcoin,Bitcoin
152627,813768BF1,Bitcoin,Bitcoin
152627,81376DE21,,Bitcoin
152627,81376F081,Bitcoin,Bitcoin
152627,813770A01,,Bitcoin
152627,8137712E1,Bitcoin,
152627,813774D41,,Bitcoin
152627,813776840,,"Bitcoin,US Dollar"
152627,813776841,US Dollar,
152627,813778281,,Bitcoin
152627,81377A4F1,,Bitcoin
152627,81378E611,Bitcoin,
152627,813790F61,,Bitcoin
152627,813795D31,,Bitcoin
152627,813797191,Bitcoin,
152627,81379C891,Bitcoin,
152627,813A7F1D1,Bitcoin,
152627,813A818A1,,Bitcoin
152627,813A828B1,,Bitcoin
152627,813A85D61,Bitcoin,
152627,813A87961,,Bitcoin
152627,813B16361,Bitcoin,
152627,813B1E3E1,Bitcoin,Bitcoin
152627,813B20E71,Bitcoin,Bitcoin
152627,813B277F1,Bitcoin,
152627,813B28001,,Bitcoin
152627,813B30B61,Bitcoin,Bitcoin
152627,813B32071,,Bitcoin
152627,813B34BD1,Bitcoin,
152627,813B350C1,Bitcoin,Bitcoin
152627,813B36561,,Bitcoin
152627,813B37091,Bitcoin,Bitcoin
152627,813B3C5A1,,Bitcoin
152627,813B3DE11,Bitcoin,Bitcoin
152627,813B43FA1,Bitcoin,Bitcoin
152627,813B45281,,Bitcoin
152627,813B461E1,Bitcoin,Bitcoin
152627,813B48E21,Bitcoin,
152627,813B584D1,,Bitcoin
152627,813B58A71,Bitcoin,
152627,813B60A11,Bitcoin,Bitcoin
152627,813B64461,,Bitcoin
152627,813B671B1,,Bitcoin
152627,813B6EE41,Bitcoin,Bitcoin
152627,813B72A11,Bitcoin,
152627,813B75861,Bitcoin,
152627,813B83311,Bitcoin,Bitcoin
152627,813B83911,Bitcoin,
152627,813B87521,Bitcoin,Bitcoin
152627,813B885C1,,Bitcoin
152627,813B89461,,Bitcoin
152627,813B894B1,,Bitcoin
152627,813B8BAC1,,Bitcoin
152627,813B8D7C1,,Bitcoin
152627,813C1F391,,Bitcoin
152627,813C21A31,Bitcoin,Bitcoin
152627,813C25261,Bitcoin,Bitcoin
152627,813C2F2B1,,Bitcoin
152627,813C50361,,Bitcoin
152627,813C50A61,,Bitcoin
152627,813C5CA21,Bitcoin,Bitcoin
152627,813C73601,,Bitcoin
152627,813C748A1,Bitcoin,
152627,813C76981,,Bitcoin
152627,813C78111,Bitcoin,Bitcoin
152627,813C7A2A1,Bitcoin,Bitcoin
152627,813C7BEE1,Bitcoin,
152627,813C80721,,Bitcoin
152627,813C8AE61,Bitcoin,
152627,813C91161,,Bitcoin
152627,813C9D991,,Bitcoin
152627,813C9ECB1,Bitcoin,Bitcoin
152627,813CA3781,Bitcoin,Bitcoin
152627,813CA7FD1,Bitcoin,Bitcoin
152627,813CA9F41,,Bitcoin
152627,813CABD41,,Bitcoin
152627,813CACC91,,Bitcoin
152627,813CAD081,Bitcoin,Bitcoin
152627,813CB2B11,Bitcoin,Bitcoin
152627,813CB60F1,Bitcoin,
152627,813CBB961,Bitcoin,Bitcoin
152627,813CC7711,,Bitcoin
152627,813CC8241,,Bitcoin
152627,813CCF9E1,,Bitcoin
152627,813CD3821,Bitcoin,
152627,813CD7801,,Bitcoin
152627,813CD89C1,Bitcoin,
152627,813CDDE21,,Bitcoin
152627,813CE8381,,Bitcoin
152627,813D06231,Bitcoin,Bitcoin
152627,813D07451,Bitcoin,Bitcoin
152627,813D07A61,Bitcoin,
152627,813D10D31,Bitcoin,Bitcoin
152627,813D11381,,Bitcoin
152627,813D283E1,Bitcoin,Bitcoin
152627,813D2DC31,Bitcoin,Bitcoin
152627,813D33211,Bitcoin,Bitcoin
152627,813D42AD1,Bitcoin,Bitcoin
152627,813D519A1,,Bitcoin
152627,813D58F11,,Bitcoin
152627,813D5E2A1,Bitcoin,
152627,813D6AFF1,Bitcoin,Bitcoin
152627,813D8D6C1,Bitcoin,Bitcoin
152627,813D9DCC1,,Bitcoin
152627,813DAA3B1,Bitcoin,Bitcoin
152627,813DABBE1,,Bitcoin
152627,813DAD901,Bitcoin,
152627,813DB3BC1,,Bitcoin
152627,813DB74D1,,Bitcoin
152627,813DB82C1,,Bitcoin
152627,813DC2221,Bitcoin,Bitcoin
152627,813DC6B71,Bitcoin,
152627,813DC8B51,Bitcoin,
152627,813DD39F1,,Bitcoin
152627,813DD8A91,,Bitcoin
152627,813DE1ED1,Bitcoin,
152627,813DFB4B1,Bitcoin,Bitcoin
152627,813E00F41,,Bitcoin
152627,813E09771,Bitcoin,Bitcoin
152627,813E0E861,Bitcoin,Bitcoin
152627,813E2A991,,Bitcoin
152627,813E35511,Bitcoin,
152627,813E35751,Bitcoin,
152627,813E3B991,,Bitcoin
152627,813E3BBD1,Bitcoin,Bitcoin
152627,813E3E0F1,Bitcoin,Bitcoin
152627,813E44831,Bitcoin,
152627,813E4D3D1,Bitcoin,
152627,813E51481,,Bitcoin
152627,813E51671,,Bitcoin
152627,813E94571,,Bitcoin
152627,813E98931,Bitcoin,
152627,813E9BC71,Bitcoin,
152627,813EA0571,Bitcoin,Bitcoin
152627,813EAA6A1,Bitcoin,Bitcoin
152627,813EAAA31,Bitcoin,Bitcoin
152627,813EB6B01,Bitcoin,Bitcoin
152627,813EB8DC1,Bitcoin,Bitcoin
152627,813EBF2F1,Bitcoin,
152627,813F406F1,,Bitcoin
152627,813F41491,Bitcoin,
152627,813F62DE1,Bitcoin,
152627,813F71DD1,Bitcoin,
152627,813F7A631,,Bitcoin
152627,813F7F0B1,Bitcoin,
152627,813F8EFD1,Bitcoin,
152627,813F91BA1,,Bitcoin
152627,813F97741,,Bitcoin
152627,813F97831,,Bitcoin
152627,813FA4781,Bitcoin,Bitcoin
152627,8140114D1,,Bitcoin
152627,814017081,Bitcoin,
152627,81401B501,,Bitcoin
152627,81401EA91,,Bitcoin
152627,8140262B1,Bitcoin,
152627,814035361,Bitcoin,
152627,81403A621,Bitcoin,
152627,81403BF41,Bitcoin,
152627,8140415F1,Bitcoin,Bitcoin
152627,814050681,Bitcoin,
152627,814064221,Bitcoin,Bitcoin
152627,8140A6A31,Bitcoin,Bitcoin
152627,8140B14B1,Bitcoin,
152627,8140B74F1,Bitcoin,Bitcoin
152627,8140B7AC1,Bitcoin,
152627,8140D0F71,Bitcoin,
152627,8140D66B1,,Bitcoin
152627,8140FC721,Bitcoin,
152627,814126801,,Bitcoin
152627,814133961,,Bitcoin
152627,8141358E1,,Bitcoin
152627,814136591,,Bitcoin
152627,81413FEA1,Bitcoin,Bitcoin
152627,814155321,,Bitcoin
152627,814171D61,Bitcoin,
152627,814174151,Bitcoin,
152627,814234031,Bitcoin,
152627,814234981,Bitcoin,
152627,8142423B1,Bitcoin,
152627,8142431B1,Bitcoin,
152627,81426A3A1,,Bitcoin
152627,814288D61,,Bitcoin
152627,8142995F1,Bitcoin,
152627,81429E821,Bitcoin,
152627,8142F9921,Bitcoin,Bitcoin
152627,81433DF11,Bitcoin,
152627,814343131,,Bitcoin
152627,81434C5D1,Bitcoin,
152627,814356B31,Bitcoin,
152627,8143E3311,Bitcoin,
152627,8143E5D31,Bitcoin,
152627,8144127A1,Bitcoin,
152627,81441C281,Bitcoin,
152627,8144208B1,Bitcoin,
152627,81442C4C1,,Bitcoin
152627,81442F721,Bitcoin,
152627,8144363E1,Bitcoin,
152627,8144370C1,Bitcoin,Bitcoin
152627,81456C1F1,,Bitcoin
152627,81456ED81,Bitcoin,
152627,81456F2C1,Bitcoin,
152627,814584DF1,Bitcoin,
152627,81458C481,Bitcoin,
152627,814607851,,Bitcoin
152627,814637661,Bitcoin,
152627,81468EAE1,Bitcoin,Bitcoin
152627,81468EF21,Bitcoin,
152627,8146A3371,Bitcoin,
152627,8146CD781,Bitcoin,
152627,8146E6081,Bitcoin,
152627,8146E6301,Bitcoin,
152627,81474BB01,Bitcoin,
152627,81475D8A1,,Bitcoin
152627,814784AC1,Bitcoin,
152627,8147AA0B1,Bitcoin,
152627,8148767F1,Bitcoin,
152627,81487FA11,Bitcoin,
152627,8148BC151,Bitcoin,
152627,8148C15F1,,Bitcoin
152627,8148F01B1,Bitcoin,
152627,8148F1451,Bitcoin,
152627,8149550D1,,Bitcoin
152736,8138015A0,UK Pound,
152736,813813430,UK Pound,
152736,8138A7460,UK Pound,
152802,813A43C10,,US Dollar
152802,8142162E0,,US Dollar
152802,8146BD440,US Dollar,
152814,813AE58A0,,US Dollar
152814,813B63A60,US Dollar,
152906,8138FAD00,UK Pound,
152980,813FE9B60,US Dollar,
152980,81402B560,US Dollar,
152980,8140702D0,US Dollar,
153032,813B03640,US Dollar,
153032,813C141A0,US Dollar,
153032,81422BBD0,US Dollar,
153287,813B9FA10,Euro,
153287,813BE7F00,Euro,
153287,813F29920,,Euro
153287,814495EF0,Euro,
153403,8141B1A80,US Dollar,
153502,813A7FCA1,Bitcoin,
153502,813C74EF1,Bitcoin,
153502,813C754B1,,Bitcoin
153502,813C7D2F1,Bitcoin,Bitcoin
153502,813C87A91,Bitcoin,
153502,813C8E6A1,Bitcoin,
153502,813C8E911,Bitcoin,Bitcoin
153502,813C8E961,,Bitcoin
153502,813C8F3A1,,Bitcoin
153502,813C99FA1,Bitcoin,
153502,813CA5CE1,Bitcoin,
153502,813CB7261,Bitcoin,
153502,813CB7D71,Bitcoin,Bitcoin
153502,813CB85A1,,Bitcoin
153502,813CC7D91,,Bitcoin
153502,813CD20C1,,Bitcoin
153502,813CD7A01,Bitcoin,
153502,813CD7C91,Bitcoin,
153502,813CE1A51,Bitcoin,Bitcoin
153502,813CE3991,,Bitcoin
153502,813D0C851,Bitcoin,Bitcoin
153502,813D2AD81,Bitcoin,Bitcoin
153502,813D494C1,Bitcoin,
153502,813D6EC51,Bitcoin,
153502,813D7BEE1,Bitcoin,Bitcoin
153502,813D7E471,Bitcoin,Bitcoin
153502,813D853A1,Bitcoin,Bitcoin
153502,813D89F41,Bitcoin,
153502,813D8F6F1,Bitcoin,Bitcoin
153502,813D906F1,,Bitcoin
153502,813DBA641,Bitcoin,
153502,813DC9781,Bitcoin,
153502,813DD1FD1,Bitcoin,
153502,813DD3801,,Bitcoin
153502,813DD89A1,Bitcoin,
153502,813DDC741,,Bitcoin
153502,813DE5E31,,Bitcoin
153502,813DEAC21,,Bitcoin
153502,813DEDD91,Bitcoin,
153502,813DF7BE1,Bitcoin,
153502,813E086D1,,Bitcoin
153502,813E08D21,Bitcoin,
153502,813E0B401,Bitcoin,Bitcoin
153502,813E18BD1,Bitcoin,Bitcoin
153502,813E194D1,Bitcoin,Bitcoin
153502,813E299E1,,Bitcoin
153502,813E2A431,,Bitcoin
153502,813E39541,Bitcoin,
153502,813E3D291,Bitcoin,
153502,813E52BF1,Bitcoin,
153502,813E59291,Bitcoin,
153502,813E96A11,,Bitcoin
153502,813E9CB91,Bitcoin,Bitcoin
153502,813EA16B1,Bitcoin,
153502,813EA97B1,Bitcoin,
153502,813EABE01,Bitcoin,
153502,813EAD361,Bitcoin,
153502,813EAEED1,,Bitcoin
153502,813EB5611,,Bitcoin
153502,813F3F061,Bitcoin,
153502,813F40EF1,Bitcoin,Bitcoin
153502,813F445A1,,Bitcoin
153502,813F4A351,Bitcoin,
153502,813F505C1,Bitcoin,
153502,813F61F21,Bitcoin,
153502,813F703F1,Bitcoin,Bitcoin
153502,813F72A51,Bitcoin,Bitcoin
153502,813F779C1,Bitcoin,
153502,813F7B6B1,Bitcoin,
153502,813F82571,Bitcoin,
153502,813F91041,Bitcoin,
153502,813FA9031,Bitcoin,
153502,814004211,Bitcoin,
153502,814015331,Bitcoin,
153502,814017A81,Bitcoin,Bitcoin
153502,81401A1B1,Bitcoin,Bitcoin
153502,81401C051,,Bitcoin
153502,814031691,Bitcoin,
153502,814047121,Bitcoin,
153502,81404AFA1,Bitcoin,
153502,81404F6A1,Bitcoin,Bitcoin
153502,8140689A1,,Bitcoin
153502,8140A7A01,Bitcoin,Bitcoin
153502,8140AA771,,Bitcoin
153502,8140AAE91,Bitcoin,Bitcoin
153502,8140B0641,Bitcoin,
153502,8140CF811,Bitcoin,
153502,8140D6CD1,Bitcoin,
153502,8140DB811,,Bitcoin
153502,8140F8991,Bitcoin,
153502,8140FB881,Bitcoin,Bitcoin
153502,814104481,,Bitcoin
153502,814112601,Bitcoin,Bitcoin
153502,8141206D1,Bitcoin,Bitcoin
153502,81412C061,Bitcoin,Bitcoin
153502,81413B4D1,Bitcoin,Bitcoin
153502,814173AF1,Bitcoin,
153502,81423ABD1,Bitcoin,Bitcoin
153502,81423E6F1,,Bitcoin
153502,8142532F1,Bitcoin,
153502,814291411,Bitcoin,
153502,8142A9FB1,,Bitcoin
153502,8142B0F41,,Bitcoin
153502,8142EDD61,Bitcoin,
153502,8142EE241,,Bitcoin
153502,814329221,,Bitcoin
153502,81434C871,Bitcoin,
153502,81436EFF1,Bitcoin,
153502,81438B1C1,Bitcoin,
153502,81438B431,,Bitcoin
153502,81441C0E1,Bitcoin,
153502,814439A21,Bitcoin,
153502,81443B931,Bitcoin,
153502,81443DD61,Bitcoin,
153502,8144401D1,,Bitcoin
153502,814559431,Bitcoin,
153502,814606771,,Bitcoin
153502,81460E861,Bitcoin,
153502,81460F201,Bitcoin,
153502,814612EE1,,Bitcoin
153502,8146846B1,,Bitcoin
153502,81468D881,Bitcoin,
153502,814698501,Bitcoin,
153502,8146C8D71,,Bitcoin
153502,8147722C1,Bitcoin,
153502,814779741,Bitcoin,
153502,814794081,Bitcoin,
153502,8147B00F1,Bitcoin,
153502,8147B65A1,Bitcoin,
153502,8147C2341,,Bitcoin
153502,8147F0AD1,Bitcoin,
153502,81487D481,Bitcoin,
153502,814881F31,,Bitcoin
153502,814899C91,Bitcoin,
153502,8148A4421,Bitcoin,
153502,8148C19B1,Bitcoin,Bitcoin
153502,8148FEA11,Bitcoin,
153502,814933121,Bitcoin,
153502,81493EAD1,,Bitcoin
153706,80EF61D21,Bitcoin,Bitcoin
153706,80EF62C11,,Bitcoin
153706,80EF6E8D1,Bitcoin,
153706,813D9F231,Bitcoin,Bitcoin
153706,813DA9E11,Bitcoin,
153706,813DC9B81,Bitcoin,Bitcoin
153706,813DCE1D1,Bitcoin,Bitcoin
153706,813DD4351,Bitcoin,
153706,813DD8CD1,Bitcoin,
153706,813DE8951,Bitcoin,Bitcoin
153706,813DEB051,,Bitcoin
153706,813DF5F01,Bitcoin,
153706,813DFC141,Bitcoin,Bitcoin
153706,813E1BA01,Bitcoin,
153706,813E24381,,Bitcoin
153706,813E266A1,,Bitcoin
153706,813E40F61,,Bitcoin
153706,813E487F1,Bitcoin,
153706,813E4C0F1,,Bitcoin
153706,813E9F8E1,Bitcoin,Bitcoin
153706,813EA2281,Bitcoin,Bitcoin
153706,813EAE511,Bitcoin,
153706,813EB40B1,,Bitcoin
153706,813EB6F91,,Bitcoin
153706,813EC62B1,,Bitcoin
153706,813F4B181,,Bitcoin
153706,813F4E5E1,Bitcoin,Bitcoin
153706,813F672D1,,Bitcoin
153706,813F7EE71,Bitcoin,
153706,813FAA251,,Bitcoin
153706,814022481,Bitcoin,
153706,8140347E1,Bitcoin,
153706,81403C281,Bitcoin,
153706,81405C751,Bitcoin,
153706,8140656E1,Bitcoin,Bitcoin
153706,8140686D1,,Bitcoin
153706,814068901,,Bitcoin
153706,81406DC41,,Bitcoin
153706,81409E111,Bitcoin,
153706,8140A1301,Bitcoin,Bitcoin
153706,8140B5A31,Bitcoin,
153706,8140BB971,,Bitcoin
153706,8140C4D71,Bitcoin,
153706,8140CDD21,Bitcoin,
153706,8140D0451,Bitcoin,Bitcoin
153706,8140D1441,,Bitcoin
153706,8140D9C01,Bitcoin,
153706,8140ED341,,Bitcoin
153706,8140FAE01,Bitcoin,
153706,814101751,Bitcoin,
153706,814101D91,Bitcoin,Bitcoin
153706,8141201B1,,Bitcoin
153706,814122391,,Bitcoin
153706,814235DA1,Bitcoin,
153706,814241FE1,,Bitcoin
153706,8142442C1,,Bitcoin
153706,81427EB81,Bitcoin,Bitcoin
153706,81428CAD1,,Bitcoin
153706,8142963B1,Bitcoin,
153706,8142A3871,,Bitcoin
153706,8142AB641,Bitcoin,
153706,8142B1221,Bitcoin,
153706,8142C7C61,Bitcoin,
153706,81431EDB1,Bitcoin,
153706,814341111,Bitcoin,
153706,8143469A1,Bitcoin,
153706,814349321,Bitcoin,
153706,81436D491,Bitcoin,
153706,8143ADD01,Bitcoin,
153706,8143FC321,Bitcoin,
153706,8144258C1,,Bitcoin
153706,814429351,,Bitcoin
153706,81442AB21,Bitcoin,
153706,8145404B1,Bitcoin,
153706,81454BC81,,Bitcoin
153706,81455BBE1,Bitcoin,Bitcoin
153706,8145709C1,Bitcoin,
153706,814580211,Bitcoin,
153706,814580781,Bitcoin,
153706,814611B81,Bitcoin,
153706,814614BE1,,Bitcoin
153706,81461EA71,Bitcoin,
153706,814622ED1,Bitcoin,
153706,81462C681,,Bitcoin
153706,814631931,,Bitcoin
153706,81463FC81,Bitcoin,
153706,814645041,,Bitcoin
153706,8146AE511,Bitcoin,
153706,8146B4581,,Bitcoin
153706,8146C0481,Bitcoin,Bitcoin
153706,8146D5601,Bitcoin,
153706,8146FBBA1,Bitcoin,
153706,814732411,Bitcoin,
153706,8147968E1,,Bitcoin
153706,8147A34E1,Bitcoin,
153706,8147EF461,Bitcoin,
153706,814885B11,Bitcoin,Bitcoin
153706,8148D50E1,Bitcoin,
153706,8148F7DB1,Bitcoin,
153706,814929A81,Bitcoin,
153706,814943B11,Bitcoin,
153706,814944F81,Bitcoin,
153706,814951C81,Bitcoin,
153706,814954981,Bitcoin,
153706,81495ADB1,Bitcoin,
153827,80EF69531,Bitcoin,
153827,813E26E11,,Bitcoin
153827,813E33671,,Bitcoin
153827,813E3A5D1,,Bitcoin
153827,813E3ADD1,,Bitcoin
153827,813E3BDC1,Bitcoin,
153827,813E56851,,Bitcoin
153827,813E9A5D1,Bitcoin,Bitcoin
153827,813EA3DD1,,Bitcoin
153827,813EA8A01,Bitcoin,
153827,813EB2A81,,Bitcoin
153827,813EC54B1,Bitcoin,
153827,813EC5FF1,Bitcoin,
153827,813F42BE1,Bitcoin,
153827,813F45DF1,,Bitcoin
153827,813F4F251,Bitcoin,Bitcoin
153827,813F597D1,Bitcoin,
153827,813F61191,Bitcoin,
153827,813F6F361,Bitcoin,
153827,813F6FE71,,Bitcoin
153827,813F82801,Bitcoin,
153827,813F8E461,,Bitcoin
153827,813F9D621,,Bitcoin
153827,8140264B1,Bitcoin,
153827,81402A931,Bitcoin,
153827,814036FD1,Bitcoin,Bitcoin
153827,814045601,Bitcoin,
153827,81406A421,,Bitcoin
153827,81409E3D1,,Bitcoin
153827,8140ABC41,Bitcoin,Bitcoin
153827,8140ACD91,Bitcoin,Bitcoin
153827,8140B6021,,Bitcoin
153827,8140C0251,,Bitcoin
153827,8140DD281,Bitcoin,
153827,81410FFF1,Bitcoin,
153827,814131D01,Bitcoin,
153827,814137051,,Bitcoin
153827,81413DCC1,Bitcoin,
153827,8141724C1,Bitcoin,
153827,8141725F1,Bitcoin,
153827,814283071,,Bitcoin
153827,814283BD1,Bitcoin,
153827,8142892E1,,Bitcoin
153827,81428C791,Bitcoin,
153827,81428CEB1,Bitcoin,
153827,8142D9741,Bitcoin,
153827,8142DD2F1,Bitcoin,
153827,8142E2291,,Bitcoin
153827,8142F6101,Bitcoin,
153827,8142F8421,,Bitcoin
153827,81431C901,Bitcoin,
153827,81434AF71,,Bitcoin
153827,814353781,Bitcoin,
153827,8143DB171,Bitcoin,
153827,8143E4D71,Bitcoin,
153827,8143F92C1,Bitcoin,
153827,8143FDC31,Bitcoin,
153827,814429DC1,,Bitcoin
153827,814437611,Bitcoin,
153827,8145465E1,Bitcoin,
153827,814549231,,Bitcoin
153827,814573A91,Bitcoin,
153827,814576511,Bitcoin,
153827,81458ACF1,Bitcoin,
153827,8145FA341,Bitcoin,
153827,814635CD1,Bitcoin,
153827,814684A21,,Bitcoin
153827,8146C3ED1,,Bitcoin
153827,8146EBA01,,Bitcoin
153827,814710831,Bitcoin,
153827,814745D11,,Bitcoin
153827,814776781,Bitcoin,
153827,814792D21,Bitcoin,
153827,814794471,Bitcoin,
153827,8147ADBD1,,Bitcoin
153827,8147B9611,,Bitcoin
153827,8147D7561,Bitcoin,
153827,814903261,Bitcoin,
153832,8141DF6D0,Euro,
154043,813F60FF1,,Bitcoin
154043,813F615E1,Bitcoin,
154043,813F6C5B1,,Bitcoin
154043,813F75B01,Bitcoin,
154043,813F7B701,,Bitcoin
154043,813F83AC1,Bitcoin,
154043,813F91891,Bitcoin,
154043,813F9B021,,Bitcoin
154043,813FA4D01,Bitcoin,Bitcoin
154043,813FA5341,Bitcoin,Bitcoin
154043,813FA5EB1,Bitcoin,
154043,814016961,,Bitcoin
154043,81401E1E1,,Bitcoin
154043,81401E2D1,,Bitcoin
154043,81401E561,Bitcoin,
154043,814025511,,Bitcoin
154043,814025F01,Bitcoin,Bitcoin
154043,81402DCD1,Bitcoin,Bitcoin
154043,814045C91,,Bitcoin
154043,814050BB1,Bitcoin,
154043,814053471,Bitcoin,
154043,8140624B1,Bitcoin,
154043,814071931,Bitcoin,
154043,8140A6691,Bitcoin,Bitcoin
154043,8140A9CB1,Bitcoin,
154043,8140AC131,,Bitcoin
154043,8140AE3C1,Bitcoin,Bitcoin
154043,8140BE7C1,Bitcoin,
154043,8140CC321,Bitcoin,
154043,8140D24A1,,Bitcoin
154043,8140E0231,,Bitcoin
154043,8140F07A1,Bitcoin,
154043,8141209F1,Bitcoin,
154043,81412C861,Bitcoin,
154043,814138B41,Bitcoin,
154043,81413B071,Bitcoin,
154043,814144D71,Bitcoin,
154043,814170011,Bitcoin,
154043,81420D491,Bitcoin,
154043,814222B31,Bitcoin,
154043,814274801,Bitcoin,
154043,814279701,,Bitcoin
154043,814281CF1,Bitcoin,
154043,8142B0761,,Bitcoin
154043,8142F87E1,Bitcoin,
154043,81430BD11,Bitcoin,
154043,81432D971,Bitcoin,
154043,814337711,Bitcoin,
154043,8143E2C41,Bitcoin,
154043,814405631,Bitcoin,
154043,814405DC1,Bitcoin,Bitcoin
154043,8144150A1,Bitcoin,Bitcoin
154043,814439C61,Bitcoin,
154043,81443F991,Bitcoin,
154043,814544491,,Bitcoin
154043,81462BEC1,Bitcoin,
154043,8146C9221,Bitcoin,
154043,8146D8211,Bitcoin,
154043,81470D8B1,,Bitcoin
154043,81470E631,Bitcoin,
154043,81473FB11,Bitcoin,
154043,814796931,Bitcoin,
154043,8147AEAE1,,Bitcoin
154043,8147B0791,,Bitcoin
154043,8147B4441,,Bitcoin
154043,8147EB301,Bitcoin,
154043,814874251,Bitcoin,
154043,8148A0361,Bitcoin,
154043,8148DAEE1,,Bitcoin
154043,8148DB201,,Bitcoin
154043,814953F21,Bitcoin,
154148,814016181,,Bitcoin
154148,8140163C1,,Bitcoin
